"","V1","V2"
"3743","Adgrg3","grey"
"3744","E030024N20Rik","black"
"3745","Mob3b","black"
"3746","Zbp1","salmon"
"3747","BC028528","firebrick4"
"3748","Cx3cr1","thistle2"
"3749","Trim34a","greenyellow"
"3750","Smdt1","black"
"3751","Hist3h2a","black"
"3752","Six1","sienna3"
"3753","Tusc5","magenta"
"3754","Gm13212","red"
"3755","Tagap","thistle2"
"3756","F2rl1","mediumpurple3"
"3757","Qrsl1","orangered3"
"3758","Gemin7","firebrick4"
"3759","C330018D20Rik","black"
"3760","Ppfibp2","greenyellow"
"3761","Chaf1b","black"
"3762","Rsl1","salmon2"
"3763","Zfp935","black"
"3764","Mrps21","black"
"3765","Cisd3","saddlebrown"
"3766","Pstpip2","salmon2"
"3767","Ch25h","black"
"3768","Plin3","black"
"3769","D630045J12Rik","darkred"
"3770","Zfp85","lightsteelblue1"
"3771","Nmral1","orangered4"
"3772","Grik5","darkviolet"
"3773","Nt5e","indianred4"
"3774","Sh3glb2","black"
"3775","Cchcr1","darkturquoise"
"3776","Cmpk2","salmon"
"3777","Slc22a15","darkorange2"
"3778","Tll1","grey"
"3779","Drap1","black"
"3780","Bcl2a1d","black"
"3781","Cebpb","black"
"3782","Rps6ka5","midnightblue"
"3783","Cp","darkgrey"
"3784","Erfe","lightgreen"
"3785","Oplah","grey"
"3786","Rpl41","black"
"3787","Sh3d21","black"
"3788","Hspb6","black"
"3789","Klc2","grey"
"3790","Plekhh3","black"
"3791","Pfdn5","black"
"3792","Dennd2d","black"
"3793","Zfp455","black"
"3794","Zfp759","greenyellow"
"3795","Pira2","mediumpurple2"
"3796","Anxa9","bisque4"
"3797","Dtnb","sienna3"
"3798","Garem1","plum3"
"3799","Mdk","black"
"3800","Rasl11a","black"
"3801","Tpi1","black"
"3802","Hdhd3","mediumorchid"
"3803","Unc119","darkturquoise"
"3804","Irf7","salmon"
"3805","Parpbp","bisque4"
"3806","Tmem138","orangered4"
"3807","Ccnj","lightsteelblue1"
"3808","Pi16","darkgrey"
"3809","Slc46a1","darkslateblue"
"3810","Kbtbd11","black"
"3811","Ptpmt1","black"
"3812","Wnt9a","darkolivegreen4"
"3813","X2810013P06Rik","lightsteelblue"
"3814","Zmat5","black"
"3815","St8sia6","sienna3"
"3816","Aamdc","darkorange"
"3817","Tceanc","navajowhite1"
"3818","Rccd1","sienna3"
"3819","E2f2","darkslateblue"
"3820","Mrpl38","darkturquoise"
"3821","Polr2j","darkturquoise"
"3822","Cables1","saddlebrown"
"3823","X6330408A02Rik","saddlebrown"
"3824","X2410015M20Rik","black"
"3825","Otub2","palevioletred3"
"3826","Rbm38","grey"
"3827","Ttc30b","black"
"3828","Twistnb","grey"
"3829","Msto1","black"
"3830","Airn","mediumpurple3"
"3831","Zfp949","orangered3"
"3832","Dagla","orangered4"
"3833","Dgat1","black"
"3834","Plppr2","palevioletred2"
"3835","Neurl1b","skyblue3"
"3836","Cdkl2","black"
"3837","Triap1","black"
"3838","Upf3b","salmon4"
"3839","Ctla2a","thistle2"
"3840","Prokr2","plum3"
"3841","Gatsl3","black"
"3842","Wscd1","darkturquoise"
"3843","X2310061I04Rik","black"
"3844","Dnajc27","black"
"3845","Sgtb","darkred"
"3846","Sil1","black"
"3847","H2afv","black"
"3848","Hdac10","black"
"3849","Adam23","skyblue3"
"3850","Gpnmb","grey"
"3851","Reep1","palevioletred3"
"3852","Fcgr4","navajowhite1"
"3853","Unc13a","skyblue2"
"3854","Adamts15","darkgrey"
"3855","Diaph3","red"
"3856","Trp53rkb","black"
"3857","Dnm3","darkred"
"3858","Ebi3","black"
"3859","Gpc1","black"
"3860","Il27ra","black"
"3861","Lemd2","darkturquoise"
"3862","Col28a1","magenta"
"3863","Dph7","darkturquoise"
"3864","Fgf11","darkturquoise"
"3865","Ddt","black"
"3866","Zfp59","lavenderblush2"
"3867","Svip","thistle2"
"3868","Map6","darkorange"
"3869","Zfp954","thistle1"
"3870","Gpaa1","black"
"3871","Zswim1","darkturquoise"
"3872","Bdnf","darkturquoise"
"3873","Ccne2","lightsteelblue1"
"3874","Il1rl2","skyblue3"
"3875","Riox2","mediumpurple2"
"3876","Nat9","black"
"3877","Zfp78","orangered3"
"3878","Parp16","black"
"3879","C130050O18Rik","darkturquoise"
"3880","Cnnm2","plum"
"3881","Klhl17","black"
"3882","Adam22","magenta4"
"3883","Cttnbp2","midnightblue"
"3884","Haspin","plum2"
"3885","A430005L14Rik","darkturquoise"
"3886","Ikzf2","magenta4"
"3887","Lin52","black"
"3888","Ass1","black"
"3889","H2.Ab1","orange"
"3890","Hist1h1b","black"
"3891","Cox14","black"
"3892","Creb5","black"
"3893","Gm4070","black"
"3894","Gm15910","mediumpurple3"
"3895","Tex9","darkslateblue"
"3896","Cldnd1","black"
"3897","Rrs1","brown2"
"3898","Espl1","navajowhite1"
"3899","Coa6","black"
"3900","Emp2","black"
"3901","Fpr2","maroon"
"3902","Thop1","lightcyan1"
"3903","Ar","black"
"3904","Caap1","black"
"3905","Daam2","lightpink4"
"3906","Itgb4","magenta"
"3907","Rgs14","black"
"3908","Tvp23a","darkred"
"3909","Alyref","black"
"3910","Hk3","black"
"3911","Ttc9","saddlebrown"
"3912","Crip2","black"
"3913","Gxylt2","darkorange2"
"3914","Thsd7a","darkslateblue"
"3915","Bbs5","black"
"3916","Arxes2","black"
"3917","Tubb2b","lightcoral"
"3918","Pot1b","orangered3"
"3919","Tmem199","darkturquoise"
"3920","Itga7","firebrick4"
"3921","Ccl12","darkorange"
"3922","Slc35d2","yellow4"
"3923","Cpxm1","darkorange2"
"3924","X4632415L05Rik","darkturquoise"
"3925","Lilra5","skyblue"
"3926","Fbxo27","orangered4"
"3927","Lhpp","grey"
"3928","Heph","black"
"3929","Ino80b","black"
"3930","Pigl","brown4"
"3931","Slc25a42","black"
"3932","Cdh2","darkmagenta"
"3933","Magi2","darkred"
"3934","Pcdhgb2","darkturquoise"
"3935","Angpt1","darkorange"
"3936","X1500011B03Rik","palevioletred3"
"3937","Ankrd13b","orangered4"
"3938","Fbxw9","black"
"3939","Kcnq1ot1","black"
"3940","Cebpzos","red"
"3941","Pdzk1","darkorange"
"3942","Trmu","black"
"3943","Ppm1j","black"
"3944","Ccdc12","black"
"3945","Dpep1","darkred"
"3946","Senp8","lightsteelblue1"
"3947","Gmpr","black"
"3948","Chchd1","skyblue"
"3949","Hmox1","black"
"3950","Rps24","black"
"3951","Bloc1s3","skyblue3"
"3952","Pdzd2","red"
"3953","Gm6402","firebrick4"
"3954","Kif22","thistle1"
"3955","Glrx3","grey"
"3956","Erf","thistle1"
"3957","Ntn1","midnightblue"
"3958","Sema3a","darkmagenta"
"3959","Pira6","honeydew1"
"3960","Kif24","bisque4"
"3961","Abcb6","black"
"3962","Prpsap2","grey"
"3963","Slc35d1","red"
"3964","Aff2","navajowhite2"
"3965","N4bp2l1","black"
"3966","Nradd","black"
"3967","Coq10a","black"
"3968","Zfp58","salmon4"
"3969","Abat","greenyellow"
"3970","Ift43","firebrick4"
"3971","Fabp4","magenta"
"3972","Rpusd2","red"
"3973","Rps7","black"
"3974","Gba2","black"
"3975","Bod1","black"
"3976","Rps19bp1","black"
"3977","Dhx16","black"
"3978","Itprip","thistle1"
"3979","Mmp17","midnightblue"
"3980","Gbgt1","darkslateblue"
"3981","Cdc25b","saddlebrown"
"3982","Sugp2","sienna3"
"3983","Cx3cl1","midnightblue"
"3984","Dusp28","black"
"3985","Ung","black"
"3986","Ivd","greenyellow"
"3987","Snrpb","black"
"3988","Ghr","indianred4"
"3989","Zfp97","mediumpurple2"
"3990","Mms22l","skyblue3"
"3991","Slc16a3","black"
"3992","Slc4a8","darkorange"
"3993","Rsrp1","black"
"3994","B3gnt7","lightsteelblue1"
"3995","Clec12a","coral1"
"3996","Nsg1","black"
"3997","Hhat","darkred"
"3998","Fancf","orangered4"
"3999","Amigo2","darkorange"
"4000","Tspyl4","darkred"
"4001","Cst7","black"
"4002","Gja5","black"
"4003","H2.Q1","black"
"4004","Shc2","black"
"4005","Trmt11","palevioletred3"
"4006","Armcx5","bisque4"
"4007","Oas1g","salmon"
"4008","Chsy3","floralwhite"
"4009","Syngr1","darkturquoise"
"4010","Selp","black"
"4011","Cds1","skyblue2"
"4012","Bmper","black"
"4013","Exoc3l4","black"
"4014","Cbr2","darkgrey"
"4015","Kbtbd4","brown4"
"4016","Prickle1","darkolivegreen4"
"4017","Tmem128","black"
"4018","Lurap1l","darkturquoise"
"4019","Zswim7","black"
"4020","Rab34","antiquewhite4"
"4021","Xndc1","magenta"
"4022","Hemk1","magenta"
"4023","Twist2","black"
"4024","Slc35e4","black"
"4025","Pcdhga4","darkorange"
"4026","Slc25a19","black"
"4027","Psmd13","black"
"4028","Mrps28","black"
"4029","Phgdh","black"
"4030","Usmg5","black"
"4031","Zfp658","black"
"4032","Zfp560","coral2"
"4033","Gatd1","black"
"4034","Meis1","darkred"
"4035","Pyroxd2","darkolivegreen4"
"4036","Ddit3","black"
"4037","Prnd","coral2"
"4038","Mrpl48","black"
"4039","Selenbp1","black"
"4040","Fahd1","salmon"
"4041","Il1rn","maroon"
"4042","Synm","orange"
"4043","Npr1","grey"
"4044","Trmt44","black"
"4045","Zbtb45","thistle1"
"4046","Gpr65","thistle2"
"4047","Mrpl14","black"
"4048","Thap1","darkturquoise"
"4049","X4933412E12Rik","black"
"4050","Rian","black"
"4051","Mpp2","palevioletred2"
"4052","Saal1","orangered4"
"4053","Sox11","grey"
"4054","Ndrg2","antiquewhite4"
"4055","Rps21","black"
"4056","Jtb","black"
"4057","Edil3","darkorange"
"4058","Mrpl33","black"
"4059","Dusp19","darkgrey"
"4060","Cmtm8","black"
"4061","Lama3","sienna3"
"4062","Rpl32","black"
"4063","Spns1","black"
"4064","Tk1","black"
"4065","Tgif2","darkturquoise"
"4066","Zc3h3","thistle1"
"4067","Rps14","black"
"4068","Tmem88","black"
"4069","Zfp438","yellowgreen"
"4070","Anxa8","lightcyan1"
"4071","Ttc32","maroon"
"4072","Rpp25l","black"
"4073","Palm2","red"
"4074","Plekhj1","firebrick4"
"4075","Fam109b","darkorange"
"4076","Mettl25","lightpink4"
"4077","Tmsb4x","black"
"4078","Kcne4","black"
"4079","Zfp41","darkturquoise"
"4080","Ubac1","black"
"4081","Gcfc2","black"
"4082","Nudt18","saddlebrown"
"4083","Adamtsl4","black"
"4084","Serpinb6b","black"
"4085","Enpep","lightcyan1"
"4086","Fpgs","black"
"4087","Stil","brown2"
"4088","Cmya5","darkgrey"
"4089","Csad","lightcyan1"
"4090","Slit2","darkorange2"
"4091","Rps27","darkturquoise"
"4092","Adrb2","skyblue"
"4093","Hbegf","indianred4"
"4094","Mllt3","black"
"4095","Hs6st2","darkmagenta"
"4096","Dusp8","antiquewhite4"
"4097","Tmem80","black"
"4098","Slco5a1","skyblue3"
"4099","Scnm1","black"
"4100","Chchd4","black"
"4101","Gm12250","salmon"
"4102","D430020J02Rik","darkslateblue"
"4103","Hspa2","midnightblue"
"4104","Pank1","blue2"
"4105","Cpt1c","black"
"4106","Atp5sl","black"
"4107","Tomm40","black"
"4108","Eid2","black"
"4109","Rcc1l","black"
"4110","Dnajb2","black"
"4111","Thyn1","red"
"4112","Atp5g3","black"
"4113","Mcm10","plum2"
"4114","Sept6","salmon"
"4115","Gfpt2","mediumpurple3"
"4116","Poll","black"
"4117","Tbcc","black"
"4118","Stap1","mediumpurple2"
"4119","Ank2","mediumpurple3"
"4120","Arhgap4","black"
"4121","Rtn4rl1","salmon"
"4122","Trp53rka","lightgreen"
"4123","Cbx2","floralwhite"
"4124","Dctpp1","black"
"4125","Nek2","darkslateblue"
"4126","Amdhd2","firebrick4"
"4127","Mageh1","black"
"4128","Gpr4","grey"
"4129","Klhl15","red"
"4130","Lrrc15","darkorange2"
"4131","Slc16a9","yellowgreen"
"4132","Trim62","orangered3"
"4133","Tmem68","thistle1"
"4134","Idnk","black"
"4135","Timm50","black"
"4136","Exoc3l","black"
"4137","Tbc1d25","saddlebrown"
"4138","Tctn1","floralwhite"
"4139","Ggh","skyblue"
"4140","Setd6","yellowgreen"
"4141","A630072M18Rik","black"
"4142","Txnrd2","darkturquoise"
"4143","Hras","firebrick4"
"4144","Fzd3","darkorange2"
"4145","Slc9a8","black"
"4146","AI662270","black"
"4147","Wdr18","black"
"4148","Zfp808","black"
"4149","Nfatc2ip","orangered3"
"4150","Samd1","red"
"4151","Bri3","black"
"4152","Zfp692","darkviolet"
"4153","Zranb3","saddlebrown"
"4154","Chek1","lightgreen"
"4155","Pacsin3","black"
"4156","Fabp5","red"
"4157","Mars2","saddlebrown"
"4158","Ncapg","black"
"4159","Fndc1","plum3"
"4160","Pus1","black"
"4161","Pdcd2","darkturquoise"
"4162","Kctd2","black"
"4163","Rpain","black"
"4164","Mrps36","black"
"4165","Cacna1a","red"
"4166","Rfx2","darkgrey"
"4167","Gimap1","darkturquoise"
"4168","Lmod1","grey"
"4169","Cyp39a1","darkviolet"
"4170","Fzd8","saddlebrown"
"4171","Fam20c","black"
"4172","Apol9b","darkturquoise"
"4173","Ercc2","bisque4"
"4174","Tysnd1","darkturquoise"
"4175","Iqgap2","black"
"4176","Tnfrsf14","black"
"4177","Emx2","skyblue3"
"4178","Msx1","brown4"
"4179","Mfap2","black"
"4180","Peg10","black"
"4181","Acaa1a","black"
"4182","Vsig10","black"
"4183","Stac2","floralwhite"
"4184","Colgalt2","orangered3"
"4185","Cyp1b1","red"
"4186","Cirbp","black"
"4187","Gdf3","thistle2"
"4188","Pcdhb13","mediumorchid"
"4189","Tmem216","darkviolet"
"4190","A830010M20Rik","red"
"4191","Cfp","black"
"4192","Fmnl1","red"
"4193","Plppr3","bisque4"
"4194","Epsti1","salmon"
"4195","Pdcd7","skyblue2"
"4196","Asb13","darkslateblue"
"4197","Galm","lightsteelblue1"
"4198","Snapc4","orangered4"
"4199","Taf4b","orangered3"
"4200","Avpi1","darkturquoise"
"4201","Rfx3","black"
"4202","Tnfrsf26","lightcoral"
"4203","Kcnk13","palevioletred3"
"4204","Limk1","saddlebrown"
"4205","Ipp","sienna3"
"4206","Cep57l1","black"
"4207","Zfp212","grey"
"4208","Tlr9","red"
"4209","Aoah","red"
"4210","Slc43a1","navajowhite2"
"4211","Wdr35","darkred"
"4212","Slc52a2","black"
"4213","Trdmt1","black"
"4214","Zfp943","ivory"
"4215","Adgrg5","thistle2"
"4216","Ccrl2","salmon"
"4217","X1500015O10Rik","salmon2"
"4218","Ak1","black"
"4219","Rad51ap1","black"
"4220","Ackr2","black"
"4221","Dmpk","black"
"4222","X2810428I15Rik","black"
"4223","Col8a2","midnightblue"
"4224","Nupr1","red"
"4225","Ccdc3","darkgrey"
"4226","Gas8","grey"
"4227","Pex26","lightgreen"
"4228","Ndc80","darkslateblue"
"4229","Clspn","yellowgreen"
"4230","Zfp870","black"
"4231","Gnal","darkturquoise"
"4232","Adnp","red"
"4233","Pim3","red"
"4234","Lrsam1","darkturquoise"
"4235","Id3","black"
"4236","Rapgef3","black"
"4237","D2hgdh","sienna3"
"4238","Zfp937","black"
"4239","Znf41.ps","black"
"4240","Gon7","palevioletred3"
"4241","Trim11","darkturquoise"
"4242","Rpp38","black"
"4243","Fam136a","thistle"
"4244","Inpp1","black"
"4245","Mbd3","black"
"4246","Sec16b","darkorange"
"4247","Dhcr24","coral1"
"4248","Rack1","black"
"4249","Mall","black"
"4250","H2.T.ps","lightgreen"
"4251","Snx21","lightgreen"
"4252","Rbm12b2","lavenderblush2"
"4253","X4933404O12Rik","skyblue2"
"4254","Ndufb5","black"
"4255","Ggt5","black"
"4256","Nphp1","plum3"
"4257","Mrps6","black"
"4258","Nudt16l1","black"
"4259","Zfpm2","orangered3"
"4260","Rbp7","firebrick4"
"4261","Chchd2","black"
"4262","Cops9","black"
"4263","Prelp","mediumpurple3"
"4264","Tceal9","black"
"4265","Spin4","darkorange"
"4266","Pcdhga11","darkred"
"4267","Cyp7b1","black"
"4268","Ddx59","lightgreen"
"4269","Tigar","firebrick4"
"4270","Dvl2","lightcyan1"
"4271","Stx11","skyblue2"
"4272","Hdx","bisque4"
"4273","Zbtb17","black"
"4274","Fam173a","black"
"4275","Hoxa3","palevioletred2"
"4276","Emg1","darkturquoise"
"4277","Cmah","darkorange2"
"4278","Lrfn4","black"
"4279","Smoc2","darkmagenta"
"4280","Fdps","darkturquoise"
"4281","Eno2","thistle2"
"4282","Fhdc1","darkolivegreen4"
"4283","Fen1","firebrick4"
"4284","Hus1","black"
"4285","Pkn3","darkturquoise"
"4286","Fis1","black"
"4287","Paox","black"
"4288","Slc25a30","darkorange2"
"4289","Mlst8","antiquewhite4"
"4290","Spryd3","black"
"4291","Acat2","palevioletred3"
"4292","Mfsd12","black"
"4293","Adcy9","darkgrey"
"4294","Cox6c","black"
"4295","Dkk3","mediumpurple3"
"4296","Trp53i11","coral2"
"4297","Enpp5","bisque4"
"4298","Gnao1","darkorange"
"4299","Sned1","darkred"
"4300","Il15","black"
"4301","Cep128","black"
"4302","Uqcrb","skyblue"
"4303","Acbd6","black"
"4304","Zfat","darkslateblue"
"4305","Zbtb8a","lightsteelblue"
"4306","Mad2l1bp","red"
"4307","Jade3","lavenderblush2"
"4308","Ip6k2","black"
"4309","Nup37","firebrick4"
"4310","Ascc1","black"
"4311","X1700037H04Rik","black"
"4312","Lca5","bisque4"
"4313","Iah1","red"
"4314","Cdkn2d","darkturquoise"
"4315","Kti12","firebrick4"
"4316","Myom1","black"
"4317","Hebp1","black"
"4318","D11Wsu47e","darkturquoise"
"4319","Alkbh6","black"
"4320","Mamdc2","mediumpurple3"
"4321","Kctd6","sienna3"
"4322","Tcaim","sienna3"
"4323","X4833422C13Rik","grey"
"4324","Fgl2","thistle2"
"4325","Pigz","grey"
"4326","Fam185a","orangered3"
"4327","Klhl29","darkgrey"
"4328","Dll4","coral2"
"4329","X2310011J03Rik","black"
"4330","Churc1","black"
"4331","Six4","mediumpurple3"
"4332","Arl4a","thistle1"
"4333","Shc4","black"
"4334","Tmem134","black"
"4335","Fst","darkmagenta"
"4336","Mrgbp","black"
"4337","Ubxn2b","black"
"4338","Clca2","coral2"
"4339","Msantd3","darkturquoise"
"4340","Cd4","orangered3"
"4341","Phactr1","yellowgreen"
"4342","Bok","firebrick4"
"4343","Msh3","skyblue"
"4344","Spata7","darkturquoise"
"4345","Gm6710","grey"
"4346","Rgcc","black"
"4347","Ska3","grey"
"4348","Mgst3","black"
"4349","Tmem237","bisque4"
"4350","Gpank1","black"
"4351","Sepsecs","midnightblue"
"4352","Eml5","skyblue3"
"4353","Ly9","salmon"
"4354","Unc5c","darkred"
"4355","Twist1","thistle2"
"4356","Dbndd2","darkturquoise"
"4357","Gigyf1","plum2"
"4358","Ddr1","saddlebrown"
"4359","Aacs","black"
"4360","Zfp772","skyblue"
"4361","Plcd1","black"
"4362","Map2k6","black"
"4363","Gemin4","lightcyan1"
"4364","Efs","antiquewhite4"
"4365","Igfbp6","black"
"4366","Mest","coral2"
"4367","Vegfa","indianred4"
"4368","Tm2d1","skyblue"
"4369","Fam13c","greenyellow"
"4370","Dhx58","salmon"
"4371","Twnk","darkslateblue"
"4372","Bach2","thistle2"
"4373","Dcun1d5","skyblue"
"4374","Tbx2","salmon4"
"4375","Nr1d2","black"
"4376","Exosc4","black"
"4377","Mpc2","black"
"4378","Vps37b","black"
"4379","Svbp","black"
"4380","Snrnp25","black"
"4381","Bmpr1b","darkolivegreen4"
"4382","Sdf2","black"
"4383","Esr1","darkgrey"
"4384","Pxylp1","black"
"4385","Cd59a","salmon2"
"4386","Dync2li1","firebrick4"
"4387","Kif2c","firebrick4"
"4388","Pcdhgb1","mediumpurple3"
"4389","Timm10","black"
"4390","Slc9a7","darkslateblue"
"4391","Ube2m","black"
"4392","Rpl14","black"
"4393","Rfc4","lightcyan1"
"4394","Aste1","white"
"4395","Elof1","firebrick4"
"4396","Gipc1","black"
"4397","Urb1","darkturquoise"
"4398","Dnmt3b","bisque4"
"4399","Ccdc125","black"
"4400","Mri1","black"
"4401","Stk19","black"
"4402","Ank3","darkred"
"4403","Tmem101","black"
"4404","Ndufv1","black"
"4405","Tmem243","black"
"4406","Lrrc17","black"
"4407","Mfap3l","black"
"4408","Batf","black"
"4409","Sel1l3","skyblue3"
"4410","Olr1","red"
"4411","Idi1","mediumpurple2"
"4412","Fam189a2","black"
"4413","Kif20a","mediumpurple2"
"4414","Tonsl","lightpink4"
"4415","Adcy5","lightpink4"
"4416","Krtcap2","black"
"4417","Ticam2","thistle2"
"4418","Narfl","darkturquoise"
"4419","Atpif1","black"
"4420","Chmp6","black"
"4421","Fsd1l","black"
"4422","Mrps22","lightsteelblue1"
"4423","Garnl3","lightgreen"
"4424","Mthfd2","darkturquoise"
"4425","Kcnj8","brown4"
"4426","Zfp688","black"
"4427","Ifit1","salmon"
"4428","Mul1","black"
"4429","Rassf8","bisque4"
"4430","Tenm3","skyblue3"
"4431","Lmln","darkgrey"
"4432","Stbd1","lightsteelblue1"
"4433","Sema4a","grey"
"4434","Lmbr1l","sienna3"
"4435","Zbtb7c","darkorange"
"4436","Cspg4","midnightblue"
"4437","Fdx1","orangered3"
"4438","Nudt7","greenyellow"
"4439","Ccdc88b","black"
"4440","Ifi205","lightgreen"
"4441","Tmco6","black"
"4442","Rpl35a","black"
"4443","Lamtor2","black"
"4444","Enpp2","skyblue"
"4445","Lrrtm2","yellow4"
"4446","Klhdc4","black"
"4447","Tmtc1","skyblue3"
"4448","Rbm48","lightsteelblue1"
"4449","L1cam","black"
"4450","Nhs","midnightblue"
"4451","Srrd","black"
"4452","Hint3","black"
"4453","Nr4a1","black"
"4454","Piga","firebrick4"
"4455","Clic5","black"
"4456","Eml2","black"
"4457","Fastkd2","black"
"4458","Zfp618","skyblue3"
"4459","Hexdc","black"
"4460","Mrps35","black"
"4461","Mrps30","black"
"4462","Slc22a23","thistle"
"4463","Bcap29","skyblue"
"4464","Mansc1","thistle"
"4465","C1qtnf5","black"
"4466","Zfp825","navajowhite1"
"4467","Gucy1a3","black"
"4468","Tmem219","black"
"4469","Hist1h3b","black"
"4470","Ccdc22","black"
"4471","Gprc5c","coral1"
"4472","Zfp637","darkturquoise"
"4473","BC026585","saddlebrown"
"4474","Nsun4","black"
"4475","Wbscr17","floralwhite"
"4476","Triqk","skyblue"
"4477","Rps23","black"
"4478","Purg","darkred"
"4479","Smim8","black"
"4480","Ago4","grey"
"4481","Nlrp1b","red"
"4482","Mvk","salmon4"
"4483","D17H6S56E.5","maroon"
"4484","F3","orangered4"
"4485","Nxpe5","darkred"
"4486","Trpv4","lightpink4"
"4487","Taf1c","plum2"
"4488","Hccs","grey"
"4489","Sec11c","skyblue"
"4490","Zfand1","yellowgreen"
"4491","X1810022K09Rik","skyblue"
"4492","Zfp850","yellowgreen"
"4493","Tyrobp","black"
"4494","Amd2","black"
"4495","Ndufa1","black"
"4496","Nt5c","black"
"4497","Stat5a","grey"
"4498","Rdh10","grey"
"4499","Pparg","magenta"
"4500","Rbp1","black"
"4501","Adamtsl1","mediumpurple3"
"4502","Exosc7","black"
"4503","Abi1","black"
"4504","Ctla2b","red"
"4505","Cd36","magenta"
"4506","Gm5113","black"
"4507","Nkiras1","skyblue2"
"4508","Dkk2","orange"
"4509","Klhl4","thistle1"
"4510","Herc3","red"
"4511","Rbak","darkturquoise"
"4512","Ccs","black"
"4513","Ccdc85b","black"
"4514","Mex3b","darkred"
"4515","D030028A08Rik","lightgreen"
"4516","Serinc2","darkorange"
"4517","Cyp4b1","greenyellow"
"4518","Rpl18","black"
"4519","Gnb5","grey"
"4520","Zfp442","black"
"4521","Ubl5","black"
"4522","Adck2","black"
"4523","Thap3","black"
"4524","X5430427O19Rik","black"
"4525","Malat1","black"
"4526","Tssc1","black"
"4527","Hcfc1r1","black"
"4528","Tor2a","black"
"4529","Mtg2","palevioletred2"
"4530","Polr1e","black"
"4531","Trex1","darkturquoise"
"4532","X3110062M04Rik","plum2"
"4533","Abraxas1","sienna3"
"4534","Hsf2","greenyellow"
"4535","Tfpt","black"
"4536","X1700021F05Rik","black"
"4537","Ddah2","black"
"4538","Slc2a3","black"
"4539","Camta1","grey"
"4540","Traf4","black"
"4541","Chac2","black"
"4542","Ttll7","darkorange"
"4543","Rpp40","black"
"4544","Galnt16","mediumpurple3"
"4545","Bvht","black"
"4546","Ift74","darkturquoise"
"4547","Ppp1r16a","black"
"4548","Cstf1","darkturquoise"
"4549","Slc13a3","red"
"4550","L3hypdh","salmon2"
"4551","Plcd3","palevioletred2"
"4552","Rgs1","indianred4"
"4553","Trpm2","darkslateblue"
"4554","Snupn","skyblue"
"4555","Wars2","antiquewhite4"
"4556","Gmppb","black"
"4557","Arhgap15","thistle2"
"4558","Chic1","darkslateblue"
"4559","Rfc2","red"
"4560","Bcat2","black"
"4561","Eef1d","black"
"4562","Nudt14","black"
"4563","Phka1","navajowhite1"
"4564","Capg","black"
"4565","Lars2","blue2"
"4566","Abhd11","darkturquoise"
"4567","Tead4","plum2"
"4568","Pyurf","skyblue"
"4569","AI467606","skyblue"
"4570","Tmem223","black"
"4571","Myzap","darkturquoise"
"4572","X4930430F08Rik","grey"
"4573","Ptk7","lightcoral"
"4574","Ifit2","salmon"
"4575","H2.Q2","black"
"4576","Nrarp","black"
"4577","Efnb1","midnightblue"
"4578","Ephb2","antiquewhite4"
"4579","Prdm10","darkorange"
"4580","Cenpl","saddlebrown"
"4581","Zfp523","ivory"
"4582","Pcdhgc5","skyblue"
"4583","Tmem29","black"
"4584","Cep85","bisque4"
"4585","Pcdhga9","saddlebrown"
"4586","Ifi44l","maroon"
"4587","Map3k7cl","brown4"
"4588","Npl","maroon"
"4589","Nr4a2","darkred"
"4590","Mgst1","magenta"
"4591","Dna2","black"
"4592","Pawr","midnightblue"
"4593","Ugt1a7c","navajowhite1"
"4594","Zfp40","greenyellow"
"4595","Stub1","black"
"4596","Rdh14","darkviolet"
"4597","Zfp932","grey"
"4598","Atg4d","black"
"4599","Tusc1","darkorange"
"4600","Pkd2l2","black"
"4601","Fam219b","black"
"4602","Zfp579","lightgreen"
"4603","Aatk","black"
"4604","Alox5ap","black"
"4605","Spryd4","black"
"4606","Mefv","lightsteelblue1"
"4607","Clec4a1","red"
"4608","Sirt3","black"
"4609","Rplp0","black"
"4610","Plod2","black"
"4611","Mapk1ip1","greenyellow"
"4612","Sdhaf1","black"
"4613","Zfp235","yellow4"
"4614","Zufsp","coral2"
"4615","Tal1","black"
"4616","Plxnb1","lightgreen"
"4617","Micu3","black"
"4618","Mcee","black"
"4619","Ociad2","plum3"
"4620","Ssna1","darkturquoise"
"4621","Rab4a","greenyellow"
"4622","Zbtb9","black"
"4623","Dand5","grey"
"4624","Hist1h3e","black"
"4625","Ptgir","firebrick4"
"4626","LOC100038947","black"
"4627","Prkg2","brown4"
"4628","Fbxo5","navajowhite1"
"4629","Pcsk5","darkorange2"
"4630","Ss18l2","black"
"4631","F8a","firebrick4"
"4632","Bbs2","greenyellow"
"4633","Pcdhga6","mediumpurple3"
"4634","Cep55","black"
"4635","Rgs4","black"
"4636","Coa4","darkturquoise"
"4637","Faap24","red"
"4638","Rabl3","firebrick4"
"4639","Timm9","black"
"4640","Ifrd2","lightcyan1"
"4641","Itga3","black"
"4642","Zc3hav1l","black"
"4643","Cdca3","grey"
"4644","Apbb1","black"
"4645","E030011O05Rik","lightgreen"
"4646","Itpkc","black"
"4647","Rfxank","black"
"4648","Trappc4","black"
"4649","Znrf3","saddlebrown"
"4650","Bin2","black"
"4651","Ino80e","darkturquoise"
"4652","Prmt7","black"
"4653","Apex2","black"
"4654","Fbn2","navajowhite2"
"4655","Adssl1","black"
"4656","Aldh4a1","lightcyan1"
