"V1" "V2"
"4957" "C1orf228" "grey"
"4958" "SIRPA" "brown"
"4959" "SLCO4A1" "cyan"
"4960" "LOC100129148" "grey"
"4961" "TRPV6" "mediumpurple3"
"4962" "ANKRD65" "grey"
"4963" "EID2B" "grey"
"4964" "ABCG5" "grey"
"4965" "IQCJ.SCHIP1" "grey"
"4966" "LRRN2" "royalblue"
"4967" "NUDT1" "brown"
"4968" "B9D2" "brown"
"4969" "BDNF" "salmon"
"4970" "GSTP1" "salmon"
"4971" "APOBEC3B" "green"
"4972" "LINC01637" "grey"
"4973" "GCOM1" "darkgreen"
"4974" "MIXL1" "grey"
"4975" "P4HTM" "grey"
"4976" "TBKBP1" "skyblue2"
"4977" "LOC100506691" "lavenderblush3"
"4978" "SLC9A3.AS1" "grey"
"4979" "MEIOC" "grey"
"4980" "RINL" "salmon"
"4981" "TMEM217" "grey"
"4982" "CNBD2" "grey"
"4983" "NTN1" "grey"
"4984" "EME2" "magenta"
"4985" "C5orf56" "tan"
"4986" "SCN5A" "skyblue1"
"4987" "ARHGAP9" "cyan"
"4988" "FAM50B" "grey"
"4989" "TGM1" "brown"
"4990" "FBXO6" "brown"
"4991" "HAP1" "grey"
"4992" "LOC100506076" "red"
"4993" "LOC102723360" "grey"
"4994" "TACC1" "saddlebrown"
"4995" "FTH1P3" "red"
"4996" "FAM72C" "brown"
"4997" "SPDYE2" "red"
"4998" "SPDYE2B" "red"
"4999" "LYN" "grey"
"5000" "LINC01136" "grey"
