"V1" "V2"
"3946" "Senp8" "greenyellow"
"3947" "Gmpr" "brown4"
"3948" "Chchd1" "salmon4"
"3949" "Hmox1" "blue"
"3950" "Rps24" "brown4"
"3951" "Bloc1s3" "blue"
"3952" "Pdzd2" "brown4"
"3953" "Gm6402" "orange"
"3954" "Kif22" "lightpink4"
"3955" "Glrx3" "brown4"
"3956" "Erf" "mediumpurple3"
"3957" "Ntn1" "brown"
"3958" "Sema3a" "plum1"
"3959" "Pira6" "brown"
"3960" "Kif24" "orange"
"3961" "Abcb6" "brown"
"3962" "Prpsap2" "violet"
"3963" "Slc35d1" "darkgreen"
"3964" "Aff2" "blue"
"3965" "N4bp2l1" "darkturquoise"
"3966" "Nradd" "brown4"
"3967" "Coq10a" "plum1"
"3968" "Zfp58" "brown"
"3969" "Abat" "skyblue"
"3970" "Ift43" "orange"
"3971" "Fabp4" "darkolivegreen"
"3972" "Rpusd2" "darkgreen"
"3973" "Rps7" "brown4"
"3974" "Gba2" "mediumpurple3"
"3975" "Bod1" "brown4"
"3976" "Rps19bp1" "darkturquoise"
"3977" "Dhx16" "palevioletred3"
"3978" "Itprip" "royalblue"
"3979" "Mmp17" "brown4"
"3980" "Gbgt1" "royalblue"
"3981" "Cdc25b" "black"
"3982" "Sugp2" "plum"
"3983" "Cx3cl1" "navajowhite2"
"3984" "Dusp28" "brown4"
"3985" "Ung" "brown"
"3986" "Ivd" "darkgrey"
"3987" "Snrpb" "brown4"
"3988" "Ghr" "mediumpurple3"
"3989" "Zfp97" "violet"
"3990" "Mms22l" "palevioletred2"
"3991" "Slc16a3" "brown4"
"3992" "Slc4a8" "brown2"
"3993" "Rsrp1" "brown4"
"3994" "B3gnt7" "violet"
"3995" "Clec12a" "navajowhite2"
"3996" "Nsg1" "orange"
"3997" "Hhat" "yellowgreen"
"3998" "Fancf" "royalblue"
"3999" "Amigo2" "lightpink4"
"4000" "Tspyl4" "blue"
"4001" "Cst7" "orange"
"4002" "Gja5" "darkturquoise"
"4003" "H2.Q1" "steelblue"
"4004" "Shc2" "brown"
"4005" "Trmt11" "paleturquoise"
"4006" "Armcx5" "orange"
"4007" "Oas1g" "greenyellow"
"4008" "Chsy3" "lightsteelblue1"
"4009" "Syngr1" "brown4"
"4010" "Selp" "darkolivegreen"
"4011" "Cds1" "magenta4"
"4012" "Bmper" "brown4"
"4013" "Exoc3l4" "brown4"
"4014" "Cbr2" "brown4"
"4015" "Kbtbd4" "lightsteelblue"
"4016" "Prickle1" "darkmagenta"
"4017" "Tmem128" "brown4"
"4018" "Lurap1l" "coral2"
"4019" "Zswim7" "plum3"
"4020" "Rab34" "orange"
"4021" "Xndc1" "darkolivegreen"
"4022" "Hemk1" "plum2"
"4023" "Twist2" "royalblue"
"4024" "Slc35e4" "brown4"
"4025" "Pcdhga4" "lavenderblush3"
"4026" "Slc25a19" "brown4"
"4027" "Psmd13" "brown4"
"4028" "Mrps28" "brown4"
"4029" "Phgdh" "brown4"
"4030" "Usmg5" "brown4"
"4031" "Zfp658" "orange"
"4032" "Zfp560" "blue"
"4033" "Gatd1" "brown4"
"4034" "Meis1" "lightcyan1"
"4035" "Pyroxd2" "blue"
"4036" "Ddit3" "brown"
"4037" "Prnd" "darkgrey"
"4038" "Mrpl48" "brown4"
"4039" "Selenbp1" "brown4"
"4040" "Fahd1" "greenyellow"
"4041" "Il1rn" "brown"
"4042" "Synm" "brown4"
"4043" "Npr1" "brown4"
"4044" "Trmt44" "white"
"4045" "Zbtb45" "darkgreen"
"4046" "Gpr65" "brown4"
"4047" "Mrpl14" "brown4"
"4048" "Thap1" "ivory"
"4049" "X4933412E12Rik" "brown"
"4050" "Rian" "brown4"
"4051" "Mpp2" "lightyellow"
"4052" "Saal1" "orangered4"
"4053" "Sox11" "plum2"
"4054" "Ndrg2" "grey"
"4055" "Rps21" "brown4"
"4056" "Jtb" "brown4"
"4057" "Edil3" "blue"
"4058" "Mrpl33" "brown4"
"4059" "Dusp19" "blue"
"4060" "Cmtm8" "skyblue1"
"4061" "Lama3" "plum"
"4062" "Rpl32" "brown4"
"4063" "Spns1" "darkturquoise"
"4064" "Tk1" "brown4"
"4065" "Tgif2" "coral2"
"4066" "Zc3h3" "mediumpurple3"
"4067" "Rps14" "brown4"
"4068" "Tmem88" "brown4"
"4069" "Zfp438" "mediumpurple2"
"4070" "Anxa8" "lavenderblush3"
"4071" "Ttc32" "brown4"
"4072" "Rpp25l" "plum1"
"4073" "Palm2" "blue"
"4074" "Plekhj1" "brown4"
"4075" "Fam109b" "thistle"
"4076" "Mettl25" "palevioletred3"
"4077" "Tmsb4x" "brown4"
"4078" "Kcne4" "brown4"
"4079" "Zfp41" "ivory"
"4080" "Ubac1" "darkturquoise"
"4081" "Gcfc2" "darkturquoise"
"4082" "Nudt18" "ivory"
"4083" "Adamtsl4" "brown4"
"4084" "Serpinb6b" "brown"
"4085" "Enpep" "thistle3"
"4086" "Fpgs" "white"
"4087" "Stil" "brown4"
"4088" "Cmya5" "blue"
"4089" "Csad" "lightcoral"
"4090" "Slit2" "darkmagenta"
"4091" "Rps27" "coral2"
"4092" "Adrb2" "brown4"
"4093" "Hbegf" "darkolivegreen"
"4094" "Mllt3" "brown4"
"4095" "Hs6st2" "brown4"
"4096" "Dusp8" "brown4"
"4097" "Tmem80" "skyblue1"
"4098" "Slco5a1" "blue"
"4099" "Scnm1" "darkturquoise"
"4100" "Chchd4" "brown4"
"4101" "Gm12250" "greenyellow"
"4102" "D430020J02Rik" "royalblue"
"4103" "Hspa2" "navajowhite2"
"4104" "Pank1" "blue"
"4105" "Cpt1c" "brown"
"4106" "Atp5sl" "coral2"
"4107" "Tomm40" "brown4"
"4108" "Eid2" "brown4"
"4109" "Rcc1l" "brown4"
"4110" "Dnajb2" "coral2"
"4111" "Thyn1" "brown4"
"4112" "Atp5g3" "brown4"
"4113" "Mcm10" "orange"
"4114" "Sept6" "lightpink3"
"4115" "Gfpt2" "darkgreen"
"4116" "Poll" "brown"
"4117" "Tbcc" "darkturquoise"
"4118" "Stap1" "orange"
"4119" "Ank2" "blue"
"4120" "Arhgap4" "blue2"
"4121" "Rtn4rl1" "greenyellow"
"4122" "Trp53rka" "white"
"4123" "Cbx2" "coral1"
"4124" "Dctpp1" "brown4"
"4125" "Nek2" "ivory"
"4126" "Amdhd2" "brown4"
"4127" "Mageh1" "plum1"
"4128" "Gpr4" "darkgrey"
"4129" "Klhl15" "mediumpurple3"
"4130" "Lrrc15" "darkmagenta"
"4131" "Slc16a9" "violet"
"4132" "Trim62" "sienna3"
"4133" "Tmem68" "brown4"
"4134" "Idnk" "brown4"
"4135" "Timm50" "brown4"
"4136" "Exoc3l" "brown4"
"4137" "Tbc1d25" "royalblue"
"4138" "Tctn1" "coral1"
"4139" "Ggh" "salmon4"
"4140" "Setd6" "orangered4"
"4141" "A630072M18Rik" "lavenderblush2"
"4142" "Txnrd2" "coral2"
"4143" "Hras" "brown4"
"4144" "Fzd3" "lightcyan1"
"4145" "Slc9a8" "darkgreen"
"4146" "AI662270" "brown4"
"4147" "Wdr18" "brown4"
"4148" "Zfp808" "blue"
"4149" "Nfatc2ip" "orangered4"
"4150" "Samd1" "thistle"
"4151" "Bri3" "brown4"
"4152" "Zfp692" "black"
"4153" "Zranb3" "royalblue"
"4154" "Chek1" "navajowhite1"
"4155" "Pacsin3" "lightpink4"
"4156" "Fabp5" "brown4"
"4157" "Mars2" "black"
"4158" "Ncapg" "orange"
"4159" "Fndc1" "darkmagenta"
"4160" "Pus1" "white"
"4161" "Pdcd2" "coral2"
"4162" "Kctd2" "brown4"
"4163" "Rpain" "brown4"
"4164" "Mrps36" "brown4"
"4165" "Cacna1a" "darkgreen"
"4166" "Rfx2" "palevioletred3"
"4167" "Gimap1" "coral2"
"4168" "Lmod1" "plum2"
"4169" "Cyp39a1" "darkslateblue"
"4170" "Fzd8" "ivory"
"4171" "Fam20c" "darkturquoise"
"4172" "Apol9b" "coral2"
"4173" "Ercc2" "orange"
"4174" "Tysnd1" "coral2"
"4175" "Iqgap2" "darkgreen"
"4176" "Tnfrsf14" "brown4"
"4177" "Emx2" "blue"
"4178" "Msx1" "blue"
"4179" "Mfap2" "brown"
"4180" "Peg10" "brown4"
"4181" "Acaa1a" "brown4"
"4182" "Vsig10" "palevioletred3"
"4183" "Stac2" "plum1"
"4184" "Colgalt2" "plum1"
"4185" "Cyp1b1" "mediumpurple3"
"4186" "Cirbp" "brown4"
"4187" "Gdf3" "yellow4"
"4188" "Pcdhb13" "yellowgreen"
"4189" "Tmem216" "skyblue2"
"4190" "A830010M20Rik" "darkgreen"
"4191" "Cfp" "brown4"
"4192" "Fmnl1" "brown4"
"4193" "Plppr3" "palevioletred2"
"4194" "Epsti1" "greenyellow"
"4195" "Pdcd7" "brown4"
"4196" "Asb13" "yellowgreen"
"4197" "Galm" "brown4"
"4198" "Snapc4" "yellowgreen"
"4199" "Taf4b" "blue"
"4200" "Avpi1" "brown4"
"4201" "Rfx3" "brown4"
"4202" "Tnfrsf26" "darkolivegreen4"
"4203" "Kcnk13" "thistle3"
"4204" "Limk1" "brown4"
"4205" "Ipp" "lightyellow"
"4206" "Cep57l1" "thistle3"
"4207" "Zfp212" "magenta4"
"4208" "Tlr9" "lightpink3"
"4209" "Aoah" "darkgreen"
"4210" "Slc43a1" "blue"
"4211" "Wdr35" "blue"
"4212" "Slc52a2" "darkturquoise"
"4213" "Trdmt1" "brown"
"4214" "Zfp943" "white"
"4215" "Adgrg5" "lightpink3"
"4216" "Ccrl2" "greenyellow"
"4217" "X1500015O10Rik" "maroon"
"4218" "Ak1" "brown4"
"4219" "Rad51ap1" "brown4"
"4220" "Ackr2" "darkgrey"
"4221" "Dmpk" "brown4"
"4222" "X2810428I15Rik" "brown4"
"4223" "Col8a2" "darkseagreen3"
"4224" "Nupr1" "darkslateblue"
"4225" "Ccdc3" "blue"
"4226" "Gas8" "coral1"
"4227" "Pex26" "brown4"
"4228" "Ndc80" "royalblue"
"4229" "Clspn" "lightyellow"
"4230" "Zfp870" "coral2"
"4231" "Gnal" "brown4"
"4232" "Adnp" "brown4"
"4233" "Pim3" "brown4"
"4234" "Lrsam1" "coral2"
"4235" "Id3" "brown4"
"4236" "Rapgef3" "brown4"
"4237" "D2hgdh" "white"
"4238" "Zfp937" "brown"
"4239" "Znf41.ps" "darkseagreen3"
"4240" "Gon7" "darkturquoise"
"4241" "Trim11" "skyblue1"
"4242" "Rpp38" "brown4"
"4243" "Fam136a" "brown4"
"4244" "Inpp1" "skyblue2"
"4245" "Mbd3" "brown4"
"4246" "Sec16b" "honeydew1"
"4247" "Dhcr24" "royalblue"
"4248" "Rack1" "brown4"
"4249" "Mall" "brown"
"4250" "H2.T.ps" "plum3"
"4251" "Snx21" "darkturquoise"
"4252" "Rbm12b2" "lavenderblush2"
"4253" "X4933404O12Rik" "lavenderblush3"
"4254" "Ndufb5" "brown4"
"4255" "Ggt5" "brown4"
"4256" "Nphp1" "royalblue"
"4257" "Mrps6" "brown4"
"4258" "Nudt16l1" "brown4"
"4259" "Zfpm2" "blue"
"4260" "Rbp7" "grey"
"4261" "Chchd2" "brown4"
"4262" "Cops9" "brown4"
"4263" "Prelp" "blue"
"4264" "Tceal9" "brown4"
"4265" "Spin4" "lightcyan1"
"4266" "Pcdhga11" "yellowgreen"
"4267" "Cyp7b1" "brown4"
"4268" "Ddx59" "darkturquoise"
"4269" "Tigar" "brown"
"4270" "Dvl2" "navajowhite1"
"4271" "Stx11" "yellowgreen"
"4272" "Hdx" "palevioletred2"
"4273" "Zbtb17" "brown4"
"4274" "Fam173a" "brown4"
"4275" "Hoxa3" "lightyellow"
"4276" "Emg1" "brown4"
"4277" "Cmah" "mediumpurple3"
"4278" "Lrfn4" "skyblue1"
"4279" "Smoc2" "blue"
"4280" "Fdps" "coral2"
"4281" "Eno2" "darkolivegreen"
"4282" "Fhdc1" "brown2"
"4283" "Fen1" "brown4"
"4284" "Hus1" "brown"
"4285" "Pkn3" "coral2"
"4286" "Fis1" "brown4"
"4287" "Paox" "brown4"
"4288" "Slc25a30" "palevioletred2"
"4289" "Mlst8" "lightsteelblue1"
"4290" "Spryd3" "lightcyan1"
"4291" "Acat2" "darkseagreen3"
"4292" "Mfsd12" "blue2"
"4293" "Adcy9" "blue"
"4294" "Cox6c" "brown4"
"4295" "Dkk3" "blue"
"4296" "Trp53i11" "skyblue1"
"4297" "Enpp5" "darkolivegreen"
"4298" "Gnao1" "blue"
"4299" "Sned1" "blue"
"4300" "Il15" "brown"
"4301" "Cep128" "brown4"
"4302" "Uqcrb" "blue2"
"4303" "Acbd6" "brown4"
"4304" "Zfat" "black"
"4305" "Zbtb8a" "lightpink4"
"4306" "Mad2l1bp" "brown4"
"4307" "Jade3" "grey"
"4308" "Ip6k2" "blue"
"4309" "Nup37" "orange"
"4310" "Ascc1" "darkturquoise"
"4311" "X1700037H04Rik" "brown4"
"4312" "Lca5" "orange"
"4313" "Iah1" "darkgreen"
"4314" "Cdkn2d" "coral2"
"4315" "Kti12" "brown4"
"4316" "Myom1" "brown"
"4317" "Hebp1" "brown4"
"4318" "D11Wsu47e" "ivory"
"4319" "Alkbh6" "brown4"
"4320" "Mamdc2" "thistle"
"4321" "Kctd6" "lightyellow"
"4322" "Tcaim" "darkturquoise"
"4323" "X4833422C13Rik" "darkviolet"
"4324" "Fgl2" "darkolivegreen"
"4325" "Pigz" "darkseagreen3"
"4326" "Fam185a" "blue"
"4327" "Klhl29" "skyblue"
"4328" "Dll4" "darkgreen"
"4329" "X2310011J03Rik" "brown4"
"4330" "Churc1" "brown4"
"4331" "Six4" "palevioletred2"
"4332" "Arl4a" "navajowhite2"
"4333" "Shc4" "darkolivegreen"
"4334" "Tmem134" "brown4"
"4335" "Fst" "brown4"
"4336" "Mrgbp" "brown"
"4337" "Ubxn2b" "paleturquoise"
"4338" "Clca2" "darkgrey"
"4339" "Msantd3" "coral2"
"4340" "Cd4" "lightsteelblue1"
"4341" "Phactr1" "black"
"4342" "Bok" "blue"
"4343" "Msh3" "plum1"
"4344" "Spata7" "darkgrey"
"4345" "Gm6710" "bisque4"
"4346" "Rgcc" "brown4"
"4347" "Ska3" "royalblue"
"4348" "Mgst3" "brown4"
"4349" "Tmem237" "lavenderblush3"
"4350" "Gpank1" "brown4"
"4351" "Sepsecs" "brown4"
"4352" "Eml5" "blue"
"4353" "Ly9" "greenyellow"
"4354" "Unc5c" "blue"
"4355" "Twist1" "brown4"
"4356" "Dbndd2" "blue"
"4357" "Gigyf1" "brown4"
"4358" "Ddr1" "ivory"
"4359" "Aacs" "darkturquoise"
"4360" "Zfp772" "plum1"
"4361" "Plcd1" "brown4"
"4362" "Map2k6" "brown4"
"4363" "Gemin4" "brown4"
"4364" "Efs" "lightpink4"
"4365" "Igfbp6" "plum1"
"4366" "Mest" "darkgrey"
"4367" "Vegfa" "darkolivegreen"
"4368" "Tm2d1" "brown4"
"4369" "Fam13c" "skyblue"
"4370" "Dhx58" "darkviolet"
"4371" "Twnk" "brown4"
"4372" "Bach2" "yellow4"
"4373" "Dcun1d5" "darkgreen"
"4374" "Tbx2" "lavenderblush3"
"4375" "Nr1d2" "brown4"
"4376" "Exosc4" "brown4"
"4377" "Mpc2" "brown4"
"4378" "Vps37b" "brown4"
"4379" "Svbp" "brown"
"4380" "Snrnp25" "brown4"
"4381" "Bmpr1b" "brown2"
"4382" "Sdf2" "brown4"
"4383" "Esr1" "blue"
"4384" "Pxylp1" "darkgreen"
"4385" "Cd59a" "darkgrey"
"4386" "Dync2li1" "orange"
"4387" "Kif2c" "orange"
"4388" "Pcdhgb1" "lightcyan1"
"4389" "Timm10" "brown4"
"4390" "Slc9a7" "grey"
"4391" "Ube2m" "brown4"
"4392" "Rpl14" "brown4"
"4393" "Rfc4" "lightcoral"
"4394" "Aste1" "blue"
"4395" "Elof1" "brown4"
"4396" "Gipc1" "brown4"
"4397" "Urb1" "coral2"
"4398" "Dnmt3b" "orange"
"4399" "Ccdc125" "coral2"
"4400" "Mri1" "paleturquoise"
"4401" "Stk19" "brown"
"4402" "Ank3" "blue"
"4403" "Tmem101" "white"
"4404" "Ndufv1" "brown4"
"4405" "Tmem243" "brown"
"4406" "Lrrc17" "antiquewhite4"
"4407" "Mfap3l" "brown4"
"4408" "Batf" "navajowhite1"
"4409" "Sel1l3" "blue"
"4410" "Olr1" "brown4"
"4411" "Idi1" "orange"
"4412" "Fam189a2" "skyblue2"
"4413" "Kif20a" "ivory"
"4414" "Tonsl" "palevioletred3"
"4415" "Adcy5" "palevioletred3"
"4416" "Krtcap2" "brown4"
"4417" "Ticam2" "brown4"
"4418" "Narfl" "coral2"
"4419" "Atpif1" "brown4"
"4420" "Chmp6" "brown4"
"4421" "Fsd1l" "lightcyan1"
"4422" "Mrps22" "ivory"
"4423" "Garnl3" "lightsteelblue"
"4424" "Mthfd2" "coral2"
"4425" "Kcnj8" "brown"
"4426" "Zfp688" "brown"
"4427" "Ifit1" "lightpink3"
"4428" "Mul1" "brown"
"4429" "Rassf8" "lavenderblush3"
"4430" "Tenm3" "lightyellow"
"4431" "Lmln" "blue"
"4432" "Stbd1" "ivory"
"4433" "Sema4a" "lightpink3"
"4434" "Lmbr1l" "brown"
"4435" "Zbtb7c" "lavenderblush3"
"4436" "Cspg4" "navajowhite2"
"4437" "Fdx1" "blue"
"4438" "Nudt7" "skyblue"
"4439" "Ccdc88b" "darkturquoise"
"4440" "Ifi205" "blue"
"4441" "Tmco6" "brown4"
"4442" "Rpl35a" "brown4"
"4443" "Lamtor2" "brown4"
"4444" "Enpp2" "grey"
"4445" "Lrrtm2" "bisque4"
"4446" "Klhdc4" "brown4"
"4447" "Tmtc1" "navajowhite2"
"4448" "Rbm48" "violet"
"4449" "L1cam" "blue"
"4450" "Nhs" "navajowhite2"
"4451" "Srrd" "darkturquoise"
"4452" "Hint3" "brown4"
"4453" "Nr4a1" "brown4"
"4454" "Piga" "orange"
"4455" "Clic5" "blue"
"4456" "Eml2" "brown"
"4457" "Fastkd2" "royalblue"
"4458" "Zfp618" "palevioletred2"
"4459" "Hexdc" "black"
"4460" "Mrps35" "darkturquoise"
"4461" "Mrps30" "brown4"
"4462" "Slc22a23" "thistle"
"4463" "Bcap29" "plum1"
"4464" "Mansc1" "thistle"
"4465" "C1qtnf5" "brown"
"4466" "Zfp825" "brown4"
"4467" "Gucy1a3" "darkturquoise"
"4468" "Tmem219" "brown4"
"4469" "Hist1h3b" "brown"
"4470" "Ccdc22" "brown4"
"4471" "Gprc5c" "orangered4"
"4472" "Zfp637" "coral2"
"4473" "BC026585" "ivory"
"4474" "Nsun4" "darkslateblue"
"4475" "Wbscr17" "darkseagreen3"
"4476" "Triqk" "brown4"
"4477" "Rps23" "brown4"
"4478" "Purg" "blue"
"4479" "Smim8" "brown"
"4480" "Ago4" "navajowhite2"
"4481" "Nlrp1b" "darkgreen"
"4482" "Mvk" "darkturquoise"
"4483" "D17H6S56E.5" "brown4"
"4484" "F3" "blue"
"4485" "Nxpe5" "blue"
"4486" "Trpv4" "palevioletred3"
"4487" "Taf1c" "white"
"4488" "Hccs" "yellow4"
"4489" "Sec11c" "plum1"
"4490" "Zfand1" "lavenderblush2"
"4491" "X1810022K09Rik" "plum1"
"4492" "Zfp850" "bisque4"
"4493" "Tyrobp" "brown4"
"4494" "Amd2" "brown4"
"4495" "Ndufa1" "brown4"
"4496" "Nt5c" "brown4"
"4497" "Stat5a" "lightcoral"
"4498" "Rdh10" "blue"
"4499" "Pparg" "darkolivegreen"
"4500" "Rbp1" "brown4"
"4501" "Adamtsl1" "blue"
"4502" "Exosc7" "brown"
"4503" "Abi1" "brown4"
"4504" "Ctla2b" "brown4"
"4505" "Cd36" "darkolivegreen"
"4506" "Gm5113" "brown"
"4507" "Nkiras1" "palevioletred3"
"4508" "Dkk2" "brown4"
"4509" "Klhl4" "lightpink4"
"4510" "Herc3" "darkgreen"
"4511" "Rbak" "coral2"
"4512" "Ccs" "brown4"
"4513" "Ccdc85b" "brown4"
"4514" "Mex3b" "blue"
"4515" "D030028A08Rik" "brown"
"4516" "Serinc2" "lavenderblush3"
"4517" "Cyp4b1" "skyblue"
"4518" "Rpl18" "brown4"
"4519" "Gnb5" "plum1"
"4520" "Zfp442" "brown4"
"4521" "Ubl5" "brown4"
"4522" "Adck2" "coral2"
"4523" "Thap3" "brown4"
"4524" "X5430427O19Rik" "lightpink3"
"4525" "Malat1" "brown4"
"4526" "Tssc1" "brown"
"4527" "Hcfc1r1" "brown4"
"4528" "Tor2a" "brown"
"4529" "Mtg2" "coral2"
"4530" "Polr1e" "brown4"
"4531" "Trex1" "coral2"
"4532" "X3110062M04Rik" "white"
"4533" "Abraxas1" "plum"
"4534" "Hsf2" "sienna3"
"4535" "Tfpt" "brown4"
"4536" "X1700021F05Rik" "brown4"
"4537" "Ddah2" "brown4"
"4538" "Slc2a3" "black"
"4539" "Camta1" "skyblue"
"4540" "Traf4" "coral2"
"4541" "Chac2" "skyblue"
"4542" "Ttll7" "brown"
"4543" "Rpp40" "plum"
"4544" "Galnt16" "blue"
"4545" "Bvht" "brown4"
"4546" "Ift74" "black"
"4547" "Ppp1r16a" "brown4"
"4548" "Cstf1" "coral2"
"4549" "Slc13a3" "palevioletred2"
"4550" "L3hypdh" "maroon"
"4551" "Plcd3" "lightyellow"
"4552" "Rgs1" "greenyellow"
"4553" "Trpm2" "orangered4"
"4554" "Snupn" "brown4"
"4555" "Wars2" "brown4"
"4556" "Gmppb" "brown4"
"4557" "Arhgap15" "brown4"
"4558" "Chic1" "grey"
"4559" "Rfc2" "darkgreen"
"4560" "Bcat2" "brown4"
"4561" "Eef1d" "brown4"
"4562" "Nudt14" "white"
"4563" "Phka1" "orangered4"
"4564" "Capg" "brown4"
"4565" "Lars2" "blue"
"4566" "Abhd11" "ivory"
"4567" "Tead4" "violet"
"4568" "Pyurf" "lightsteelblue1"
"4569" "AI467606" "brown4"
"4570" "Tmem223" "brown4"
"4571" "Myzap" "antiquewhite4"
"4572" "X4930430F08Rik" "darkgrey"
"4573" "Ptk7" "brown"
"4574" "Ifit2" "greenyellow"
"4575" "H2.Q2" "lightyellow"
"4576" "Nrarp" "darkgrey"
"4577" "Efnb1" "navajowhite2"
"4578" "Ephb2" "lavenderblush3"
"4579" "Prdm10" "thistle"
"4580" "Cenpl" "black"
"4581" "Zfp523" "maroon"
"4582" "Pcdhgc5" "lightcyan1"
"4583" "Tmem29" "plum"
"4584" "Cep85" "orange"
"4585" "Pcdhga9" "royalblue"
"4586" "Ifi44l" "plum2"
"4587" "Map3k7cl" "royalblue"
"4588" "Npl" "lightcoral"
"4589" "Nr4a2" "blue"
"4590" "Mgst1" "darkolivegreen"
"4591" "Dna2" "royalblue"
"4592" "Pawr" "navajowhite2"
"4593" "Ugt1a7c" "brown4"
"4594" "Zfp40" "skyblue"
"4595" "Stub1" "brown4"
"4596" "Rdh14" "plum1"
"4597" "Zfp932" "darkgrey"
"4598" "Atg4d" "brown"
"4599" "Tusc1" "coral2"
"4600" "Pkd2l2" "brown4"
"4601" "Fam219b" "coral2"
"4602" "Zfp579" "white"
"4603" "Aatk" "white"
"4604" "Alox5ap" "brown4"
"4605" "Spryd4" "brown4"
"4606" "Mefv" "ivory"
"4607" "Clec4a1" "darkgreen"
"4608" "Sirt3" "brown4"
"4609" "Rplp0" "brown4"
"4610" "Plod2" "brown4"
"4611" "Mapk1ip1" "skyblue"
"4612" "Sdhaf1" "plum1"
"4613" "Zfp235" "royalblue"
"4614" "Zufsp" "blue"
"4615" "Tal1" "brown4"
"4616" "Plxnb1" "brown"
"4617" "Micu3" "brown4"
"4618" "Mcee" "brown4"
"4619" "Ociad2" "orangered4"
"4620" "Ssna1" "coral2"
"4621" "Rab4a" "skyblue"
"4622" "Zbtb9" "darkturquoise"
"4623" "Dand5" "bisque4"
"4624" "Hist1h3e" "brown4"
"4625" "Ptgir" "yellowgreen"
"4626" "LOC100038947" "brown4"
"4627" "Prkg2" "brown4"
"4628" "Fbxo5" "orangered4"
"4629" "Pcsk5" "lightcyan1"
"4630" "Ss18l2" "brown4"
"4631" "F8a" "orange"
"4632" "Bbs2" "palevioletred3"
"4633" "Pcdhga6" "palevioletred2"
"4634" "Cep55" "white"
"4635" "Rgs4" "darkorange2"
"4636" "Coa4" "coral2"
"4637" "Faap24" "darkgreen"
"4638" "Rabl3" "brown4"
"4639" "Timm9" "plum1"
"4640" "Ifrd2" "darkseagreen3"
"4641" "Itga3" "darkgrey"
"4642" "Zc3hav1l" "mediumpurple3"
"4643" "Cdca3" "blue"
"4644" "Apbb1" "brown"
"4645" "E030011O05Rik" "lavenderblush3"
"4646" "Itpkc" "brown4"
"4647" "Rfxank" "brown4"
"4648" "Trappc4" "brown4"
"4649" "Znrf3" "black"
"4650" "Bin2" "brown4"
"4651" "Ino80e" "coral2"
"4652" "Prmt7" "brown4"
"4653" "Apex2" "lavenderblush3"
"4654" "Fbn2" "blue"
"4655" "Adssl1" "darkturquoise"
"4656" "Aldh4a1" "brown4"
"4657" "Galnt18" "coral2"
"4658" "Ogfr" "brown4"
"4659" "H2.T10" "darkviolet"
"4660" "Cisd1" "brown4"
"4661" "Eln" "blue"
"4662" "Rasip1" "coral2"
"4663" "Selenom" "brown4"
"4664" "Trnau1ap" "brown4"
"4665" "X4930486L24Rik" "brown4"
"4666" "Abhd8" "brown4"
"4667" "Med30" "blue"
"4668" "Coq6" "brown4"
"4669" "Kcnj2" "darkgrey"
"4670" "Entpd2" "lightpink4"
"4671" "Apol9a" "royalblue"
"4672" "Rpph1" "brown4"
"4673" "Dgcr6" "brown4"
"4674" "Gmds" "bisque4"
"4675" "Shox2" "blue"
"4676" "Spdl1" "ivory"
"4677" "Gpam" "darkolivegreen"
"4678" "Clec4a2" "brown4"
"4679" "Slc19a2" "brown4"
"4680" "Tatdn3" "salmon4"
"4681" "Pycr2" "brown4"
"4682" "Wdr92" "brown4"
"4683" "Nod2" "orange"
"4684" "Camk1d" "brown4"
"4685" "Pim1" "coral2"
"4686" "Tbc1d31" "yellow4"
"4687" "Limch1" "maroon"
"4688" "Ttc39c" "coral2"
"4689" "Psmb6" "brown4"
"4690" "Taf6l" "orange"
"4691" "Nfu1" "brown4"
"4692" "Sox17" "plum2"
"4693" "Pdlim2" "brown4"
"4694" "Map3k10" "brown4"
"4695" "Ptpn3" "lightcyan1"
"4696" "Sprtn" "darkturquoise"
"4697" "Sap30" "brown4"
"4698" "Fas" "darkturquoise"
"4699" "Fbxl8" "plum3"
"4700" "Rcl1" "skyblue1"
"4701" "Cdca2" "skyblue2"
"4702" "Lrrc25" "brown4"
"4703" "Dnajc28" "lightyellow"
"4704" "Eloc" "brown4"
"4705" "Hoxc10" "darkgreen"
"4706" "Pramef12" "blue"
"4707" "B3gnt3" "coral2"
"4708" "Mov10" "blue2"
"4709" "Sfrp1" "blue"
"4710" "Lrrc28" "blue"
"4711" "Tnfaip8l1" "darkgreen"
"4712" "Adgrd1" "blue"
"4713" "Zfp955a" "blue"
"4714" "Gpr160" "steelblue"
"4715" "Unc45b" "orange"
"4716" "Cd109" "darkgrey"
"4717" "Lmcd1" "brown4"
"4718" "Abhd15" "white"
"4719" "Stx18" "skyblue2"
"4720" "Erdr1" "plum2"
"4721" "Tiam2" "yellowgreen"
"4722" "Oasl2" "brown4"
"4723" "Serf1" "brown4"
"4724" "Fxyd6" "bisque4"
"4725" "Matn2" "greenyellow"
"4726" "Cacna1d" "lightyellow"
"4727" "Phykpl" "black"
"4728" "Vldlr" "brown4"
"4729" "Taf7" "darkturquoise"
"4730" "Aox1" "plum2"
"4731" "Ctgf" "darkgreen"
"4732" "Wbscr22" "coral2"
"4733" "E2f7" "violet"
