"","V1","V2"
"3741","APOM","darkslateblue"
"3742","WNT16","grey"
"3743","EPHB1","grey"
"3744","MFSD2A","green"
"3745","LOC100130373","grey"
"3746","C8orf34.AS1","yellow"
"3747","DLGAP1.AS3","darkslateblue"
"3748","EMX2","black"
"3749","FAM153A","grey"
"3750","KCNJ15","grey"
"3751","LOC102724434","grey"
"3752","LOC105369595","brown4"
"3753","SLC10A6","grey"
"3754","ATP8B3","pink"
"3755","GRM4","grey"
"3756","MGP","grey"
"3757","LOC286297","grey"
"3758","PIWIL4","grey"
"3759","PYGL","grey"
"3760","NECAB1","grey"
"3761","FLJ38576","grey"
"3762","LRRC8C","royalblue"
"3763","RAB31","grey"
"3764","CCL22","violet"
"3765","LOC100505938","darkslateblue"
"3766","PPM1E","darkred"
"3767","C15orf38.AP3S2","ivory"
"3768","WIPF3","lightyellow"
"3769","MCOLN3","black"
"3770","SLC9A2","orangered4"
"3771","ALDOC","salmon"
"3772","KCNQ1","greenyellow"
"3773","NRGN","greenyellow"
"3774","ENDOU","grey"
"3775","LYPLAL1.AS1","grey"
"3776","HAAO","midnightblue"
"3777","OTUD7A","plum2"
"3778","KRTAP5.8","grey"
"3779","TNFRSF11A","grey"
"3780","TMEM108","green"
"3781","AGMO","grey"
"3782","KRT13","lightyellow"
"3783","LINC02177","grey"
"3784","LOC100505918","grey"
"3785","SLC22A1","grey"
"3786","SP7","darkslateblue"
"3787","TRHDE","darkred"
"3788","ZNF503.AS1","grey"
"3789","CLEC18B","grey"
"3790","TRPC5","grey"
"3791","TMEM37","greenyellow"
"3792","HECW2","grey"
"3793","LINC002481","grey"
"3794","TSHR","grey"
"3795","FHAD1","grey"
"3796","AXIN2","grey"
"3797","IGF2BP2","grey"
"3798","KIF5C","grey"
"3799","MCTP1","darkslateblue"
"3800","DAPK1.IT1","grey"
"3801","HTRA3","plum1"
"3802","AR","yellow"
"3803","NAGS","ivory"
"3804","DBIL5P2","darkslateblue"
"3805","RASA4B","grey"
"3806","ADAMTS8","grey"
"3807","PHEX.AS1","darkmagenta"
"3808","SEMA3C","grey"
"3809","LOC101409256","brown4"
"3810","RGPD1","grey"
"3811","LIMD1.AS1","grey"
"3812","APOL3","lavenderblush3"
"3813","NHS","grey"
"3814","FAM19A2","grey"
"3815","GPR171","darkslateblue"
"3816","PINLYP","grey"
"3817","F10","darkturquoise"
"3818","CBSL","grey"
"3819","CYP3A7","grey"
"3820","GALR2","greenyellow"
"3821","HCG4B","grey"
"3822","LINC00652","grey"
"3823","LINC02343","yellow"
"3824","MT1A","midnightblue"
"3825","PRSS2","grey"
"3826","RGS1","grey"
"3827","RNASE13","grey"
"3828","SCG2","grey"
"3829","ZAP70","grey"
"3830","ZMAT4","grey"
"3831","ZNF534","grey"
"3832","SLC26A10","orangered4"
"3833","IFI35","magenta"
"3834","TSPAN2","skyblue"
"3835","FKBP1B","cyan"
"3836","NUP210L","grey"
"3837","CPEB1","grey"
"3838","SH2D2A","grey"
"3839","SLC26A5","grey"
"3840","RASSF4","orangered4"
"3841","PBX4","grey"
"3842","NEK5","salmon"
"3843","C10orf55","brown4"
"3844","TMEM255A","grey"
"3845","RFTN2","darkslateblue"
"3846","TMEM75","darkslateblue"
"3847","PAX8","grey"
"3848","EGLN3","grey"
"3849","LOC101927495","grey"
"3850","RPS6KL1","grey"
"3851","LINC01600","green"
"3852","TM4SF4","grey"
"3853","GABRR2","grey"
"3854","P2RY14","grey"
"3855","LOC729732","palevioletred3"
"3856","C17orf78","grey"
"3857","SMCO3","grey"
"3858","PSORS1C2","grey"
"3859","LOC101927727","grey"
"3860","LINC02288","grey"
"3861","EMILIN2","grey"
"3862","LDHD","plum1"
"3863","ADAMTSL4","grey"
"3864","CAPN14","grey"
"3865","BLVRB","darkslateblue"
"3866","ZNF33BP1","grey"
"3867","C2orf82","royalblue"
"3868","LINC00649","grey"
"3869","FUT6","yellow"
"3870","SLC16A10","grey"
"3871","ALKBH7","darkslateblue"
"3872","L3MBTL1","grey"
"3873","MYO7A","greenyellow"
"3874","NFIA","grey"
"3875","LMO3","thistle1"
"3876","COPG2IT1","brown4"
"3877","TMEM26","grey"
"3878","LTBP2","grey"
"3879","TMOD1","grey"
"3880","STAB2","grey"
"3881","TSPOAP1.AS1","green"
"3882","FGD5","grey"
"3883","KCNMA1","saddlebrown"
"3884","GPER1","darkslateblue"
"3885","SAMD9","magenta"
"3886","ISPD.AS1","white"
"3887","B4GALT1.AS1","grey"
"3888","LINC00310","royalblue"
"3889","FNDC7","grey"
"3890","GATA6","grey"
"3891","SSUH2","grey"
"3892","STARD4.AS1","pink"
"3893","FSCN1","green"
"3894","ZNF157","grey"
"3895","CPB2.AS1","grey"
"3896","SERP2","grey"
"3897","VWF","grey"
"3898","RBM44","grey"
"3899","PALD1","grey"
"3900","NEIL1","grey"
"3901","LOC105375545","green"
"3902","LAMB3","grey"
"3903","LOC102723517","green"
"3904","SP6","darkslateblue"
"3905","MLPH","yellow"
"3906","CTD.2297D10.2","lightgreen"
"3907","CXorf58","grey"
"3908","FLT3","grey"
"3909","KLHL30","grey"
"3910","LINC01619","grey"
"3911","LOC101929633","grey"
"3912","LOC440173","grey"
"3913","PAH","grey"
"3914","PM20D1","grey"
"3915","RNF133","grey"
"3916","TRPM3","grey"
"3917","SH2D5","green"
"3918","ADARB2","grey"
"3919","AQP7P3","grey"
"3920","CAND1.11","grey"
"3921","CLPS","grey"
"3922","CREG2","salmon4"
"3923","DACH2","grey"
"3924","HERC2P4","darkslateblue"
"3925","IL31RA","grey"
"3926","IZUMO1","grey"
"3927","KCND3","grey"
"3928","KLRD1","grey"
"3929","KRT42P","grey"
"3930","LINC00696","grey"
"3931","LINC01305","darkturquoise"
"3932","LOC100132813","salmon"
"3933","LOC101060091","grey"
"3934","LOC440982","white"
"3935","LSINCT5","grey"
"3936","MAGEC1","darkslateblue"
"3937","MARK2P9","grey"
"3938","P2RX6","grey"
"3939","PLA2G4D","grey"
"3940","PLG","plum2"
"3941","ROBO4","grey"
"3942","RTBDN","ivory"
"3943","WISP2","darkslateblue"
"3944","ZBP1","magenta"
"3945","KCNK9","grey"
"3946","LIPG","brown4"
"3947","USP32P1","grey"
"3948","PKDCC","grey"
"3949","NOSTRIN","orangered4"
"3950","HLF","grey"
"3951","C20orf203","magenta"
"3952","CHL1","orange"
"3953","CHRND","grey"
"3954","ICAM5","grey"
"3955","MDGA1","grey"
"3956","ORM1","grey"
"3957","TFF1","darkslateblue"
"3958","TMEM151B","cyan"
"3959","ZNF214","grey"
"3960","ZPLD1","darkorange2"
"3961","HOXA1","grey"
"3962","SGSM1","grey"
"3963","POM121L9P","grey"
"3964","ANKRD33B","lightgreen"
"3965","BICC1","darkgrey"
"3966","HMGN2P46","grey"
"3967","SEC1P","grey"
"3968","LINC00173","grey"
"3969","LMOD1","grey"
"3970","GBP1","grey"
"3971","TRIM67","skyblue3"
"3972","NPR3","grey"
"3973","PCDHA7","grey"
"3974","CCAT2","grey"
"3975","CDC42P3","grey"
"3976","GPAT3","grey"
"3977","CADM1","darkslateblue"
"3978","PCDHB4","grey"
"3979","KIF25","grey"
"3980","EFEMP2","cyan"
"3981","PANX2","grey"
"3982","ELFN1","grey"
"3983","IMPA1P1","grey"
"3984","LOC101929227","midnightblue"
"3985","NPAS4","grey"
"3986","SLC22A14","grey"
"3987","TRPC4","grey"
"3988","LOC100132111","grey"
"3989","ENDOG","darkslateblue"
"3990","LINC00282","grey"
"3991","ARHGAP24","grey"
"3992","DCAF4L1","grey"
"3993","LOC101929762","grey"
"3994","LIMCH1","grey"
"3995","ZSCAN12","darkred"
"3996","RTL9","grey"
"3997","ADGRE2","grey"
"3998","WISP1","grey"
"3999","FRG1EP","grey"
"4000","ITGA2B","grey"
"4001","UNC13D","violet"
"4002","CTXND1","grey"
"4003","LINC01314","grey"
"4004","SALL4","violet"
"4005","LOC100505942","grey"
"4006","NPM2","salmon"
"4007","SYNE3","pink"
"4008","BMP3","grey"
"4009","CFAP161","grey"
"4010","ARHGAP19.SLIT1","darkslateblue"
"4011","SLC28A3","grey"
"4012","MIR193BHG","darkred"
"4013","FAM166B","grey"
"4014","PLCXD2","grey"
"4015","ANKRD24","grey"
"4016","IL7","magenta"
"4017","DUSP9","grey"
"4018","ESAM","darkturquoise"
"4019","NPTXR","darkslateblue"
"4020","KLRG2","darkslateblue"
"4021","LINC02076","darkgreen"
"4022","LOC105369438","grey"
"4023","MIR194.2HG","lightcyan1"
"4024","BHLHE22","grey"
"4025","SRL","grey"
"4026","LOC100133669","grey"
"4027","BEAN1","grey"
"4028","CYSRT1","darkslateblue"
"4029","ARSI","darkseagreen4"
"4030","IQCJ.SCHIP1.AS1","royalblue"
"4031","ABCC4","skyblue3"
"4032","C2CD6","grey"
"4033","BCL2","grey"
"4034","CHKB.CPT1B","grey"
"4035","TPTE2P1","grey"
"4036","FCER1G","grey"
"4037","GLRB","grey"
"4038","CHCHD5","darkslateblue"
"4039","PDE9A","salmon"
"4040","ADGRB2","darkslateblue"
"4041","FAM201A","plum2"
"4042","LOC101927560","grey"
"4043","IPO11.LRRC70","grey"
"4044","LINC02298","grey"
"4045","TMEM178A","grey"
"4046","ADH4","grey"
"4047","CHRNE","grey"
"4048","GPAT2","grey"
"4049","COL17A1","grey"
"4050","CRYBB2","grey"
"4051","DOC2A","grey"
"4052","GLDC","grey"
"4053","FAM85A","grey"
"4054","MYRIP","darkred"
"4055","C21orf62.AS1","brown4"
"4056","AQP4.AS1","grey"
"4057","EMX2OS","grey"
"4058","LINC01712","grey"
"4059","LINC01783","darkslateblue"
"4060","LOC105377716","grey"
"4061","NALCN.AS1","grey"
"4062","PTGER1","grey"
"4063","XAGE2","lightsteelblue1"
"4064","GK3P","brown4"
"4065","SLC6A16","grey"
"4066","SNAI3","cyan"
"4067","CSRP2","lavenderblush3"
"4068","DLL4","grey"
"4069","CCER2","grey"
"4070","KIAA1211","grey"
"4071","ATOH7","grey"
"4072","BEX5","grey"
"4073","RCAN2","black"
"4074","SYCP2","grey"
"4075","CRMP1","grey"
"4076","SOGA3","maroon"
"4077","DPYSL2","green"
"4078","CFAP54","grey"
"4079","EVA1A","grey"
"4080","SKAP2","grey"
"4081","AP3B2","grey"
"4082","KLF15","grey"
"4083","VIPR2","grey"
"4084","RUNX2","orange"
"4085","LANCL3","grey"
"4086","RTN4RL1","grey"
"4087","FSIP2","grey"
"4088","DDX60","magenta"
"4089","SMIM10L2B","grey"
"4090","C1R","black"
"4091","MYL9","lightsteelblue1"
"4092","STRCP1","grey"
"4093","MYO1G","grey"
"4094","C1QL4","greenyellow"
"4095","BIRC3","lightgreen"
"4096","SLC6A4","grey"
"4097","HAGHL","darkslateblue"
"4098","ABCA12","green"
"4099","RASSF8.AS1","darkslateblue"
"4100","TRIM22","magenta"
"4101","OR2A7","grey"
"4102","PCDHAC2","grey"
"4103","PFKFB1","grey"
"4104","ECI1","darkslateblue"
"4105","IFNE","grey"
"4106","EFHB","grey"
"4107","PTPN7","grey"
"4108","GS1.124K5.4","darkslateblue"
"4109","ZC3H18.AS1","grey"
"4110","KIAA1683","skyblue"
"4111","ZNF665","grey"
"4112","DNM3OS","grey"
"4113","MAGI1.IT1","darkslateblue"
"4114","DNAJC27.AS1","grey"
"4115","LINC01909","violet"
"4116","KRT80","darkslateblue"
"4117","COL11A2","greenyellow"
"4118","SCG3","grey"
"4119","SPATC1","grey"
"4120","PILRA","lightcyan"
"4121","SFTPD","grey"
"4122","ARSD.AS1","midnightblue"
"4123","IL15RA","grey"
"4124","C5AR1","honeydew1"
"4125","SYCE2","grey"
"4126","ABCC2","grey"
"4127","GATA4","grey"
"4128","ZNF878","grey"
"4129","LOC100506098","orangered4"
"4130","PITPNM2.AS1","lightcyan"
"4131","LOC102724593","grey"
"4132","ANKDD1B","grey"
"4133","LINC02159","grey"
"4134","COLGALT2","grey"
"4135","SLIT1","green"
"4136","PRSS12","black"
"4137","PROSER2.AS1","grey"
"4138","CUBN","green"
"4139","PTPRG","grey"
"4140","DTX1","salmon"
"4141","LOC101927066","white"
"4142","ZNF660","darkred"
"4143","PLIN4","grey"
"4144","PGGHG","darkslateblue"
"4145","SYTL1","darkslateblue"
"4146","ECM2","darkslateblue"
"4147","PPIEL","darkslateblue"
"4148","SERPINE3","grey"
"4149","PCDHB17P","grey"
"4150","SORBS2","white"
"4151","PHLDA1","darkred"
"4152","L1TD1","grey"
"4153","LOC101927932","skyblue3"
"4154","SCN3B","grey"
"4155","PRSS23","black"
"4156","LINC02363","grey"
"4157","HVCN1","grey"
"4158","CCDC141","grey"
"4159","PYCARD","greenyellow"
"4160","LYPD5","grey"
"4161","ELOA2","grey"
"4162","LOC101928855","royalblue"
"4163","TBC1D7.LOC100130357","grey"
"4164","CCDC13","grey"
"4165","MAP7D2","grey"
"4166","SFTPB","lightsteelblue1"
"4167","LINC00884","grey"
"4168","LINC02102","grey"
"4169","LINC00323","grey"
"4170","PLXNA4","grey"
"4171","LINC02175","grey"
"4172","HOXC.AS2","grey"
"4173","MCRIP2","darkslateblue"
"4174","SETBP1","darkmagenta"
"4175","MAPK15","grey"
"4176","PLXNA2","darkgrey"
"4177","CTAGE15","grey"
"4178","NOD2","skyblue3"
"4179","RTN4RL2","grey"
"4180","NHLH1","grey"
"4181","SLC27A5","darkslateblue"
"4182","BCL6B","grey"
"4183","ASPHD1","grey"
"4184","AHRR","grey"
"4185","TMEM121","darkslateblue"
"4186","AZGP1P1","grey"
"4187","RORA.AS1","grey"
"4188","FBXL22","grey"
"4189","LOC91450","grey"
"4190","NDUFA11","darkslateblue"
"4191","KCNK7","darkslateblue"
"4192","HOXC8","grey"
"4193","LINC00907","grey"
"4194","AOC3","grey"
"4195","ENKUR","darkslateblue"
"4196","RNF224","green"
"4197","GPRC5A","black"
"4198","FANK1","greenyellow"
"4199","CEP112","grey"
"4200","PLAUR","grey"
"4201","COL6A1","greenyellow"
"4202","LOC101928098","darkslateblue"
"4203","PCDHGB1","grey"
"4204","LDLRAD2","grey"
"4205","THRB.AS1","violet"
"4206","ZBTB20.AS1","grey"
"4207","MBNL1.AS1","green"
"4208","MEX3B","lightyellow"
"4209","LINC00886","brown4"
"4210","ASIC3","grey"
"4211","BTBD19","grey"
"4212","PLCD1","darkslateblue"
"4213","ST3GAL6.AS1","green"
"4214","LINC01852","grey"
"4215","FAM95C","plum2"
"4216","GOLGA8IP","greenyellow"
"4217","ETHE1","darkslateblue"
"4218","CCNJL","grey"
"4219","LOC101928718","grey"
"4220","MDK","grey"
"4221","LOC101929657","grey"
"4222","LOC643387","grey"
"4223","CPQ","grey"
"4224","LOC101929595","grey"
"4225","AIFM3","grey"
"4226","FAM218A","darkred"
"4227","ABAT","grey"
"4228","FKBP9P1","grey"
"4229","BEX2","green"
"4230","TMEM40","darkslateblue"
"4231","SSBP4","darkslateblue"
"4232","CATSPER2","grey"
"4233","SCARF1","grey"
"4234","ALG1L","brown4"
"4235","GLIPR1","navajowhite2"
"4236","CLYBL.AS2","darkslateblue"
"4237","OXCT2","grey"
"4238","ACSM1","grey"
"4239","ANKRD20A8P","grey"
"4240","SERPINF1","grey"
"4241","PLA2G10","saddlebrown"
"4242","TLE6","darkslateblue"
"4243","ATP2A1.AS1","darkslateblue"
"4244","LOC101927919","violet"
"4245","CCNI2","navajowhite2"
"4246","LOC105373383","darkslateblue"
"4247","SEC14L5","maroon"
"4248","TSPYL6","salmon4"
"4249","GRPR","grey"
"4250","FLVCR1.AS1","grey"
"4251","LMTK3","darkslateblue"
"4252","SH2D1B","grey"
"4253","IRF5","grey"
"4254","EYA4","grey"
"4255","LRRIQ3","grey"
"4256","APOL6","salmon4"
"4257","CAMK2A","grey"
"4258","LOC101927354","grey"
"4259","EMILIN1","grey"
"4260","APRT","darkslateblue"
"4261","FAM186A","darkorange2"
"4262","CA1","grey"
"4263","CCDC144B","brown4"
"4264","LOC105376671","grey"
"4265","ST3GAL2","black"
"4266","ZNF662","grey"
"4267","CNGA1","yellow"
"4268","INHBC","grey"
"4269","CNRIP1","grey"
"4270","CHD5","darkslateblue"
"4271","NXPE4","grey"
"4272","IGDCC4","grey"
"4273","SPART.AS1","grey"
"4274","LOC100652999","grey"
"4275","SPEF1","darkslateblue"
"4276","LOC93463","grey"
"4277","LOC101926889","violet"
"4278","LOC100507156","white"
"4279","DISP2","grey"
"4280","DPY19L2","paleturquoise"
"4281","DIRC3","grey"
"4282","SLCO4C1","grey"
"4283","LINC02289","grey"
"4284","ACTG1P17","grey"
"4285","LOC105371328","grey"
"4286","TDRP","grey"
"4287","C21orf62","brown4"
"4288","TUB","pink"
"4289","LOC105369192","grey"
"4290","PRODH","darkslateblue"
"4291","CRYM.AS1","darkslateblue"
"4292","TMEM191C","darkslateblue"
"4293","CD6","grey"
"4294","OPN1SW","grey"
"4295","RPGRIP1","grey"
"4296","BARX2","grey"
"4297","FREM2","lightyellow"
"4298","LOC100506125","grey"
"4299","HID1","grey"
"4300","LRRC34","grey"
"4301","CALML3.AS1","grey"
"4302","NDST3","grey"
"4303","ATOH8","bisque4"
"4304","CDIPT.AS1","grey"
"4305","LINC00052","darkorange2"
"4306","LOC105369509","grey"
"4307","LOC105372633","grey"
"4308","LTK","grey"
"4309","MSMB","darkslateblue"
"4310","NTF3","cyan"
"4311","OTOF","grey"
"4312","SLC10A4","greenyellow"
"4313","SCN11A","white"
"4314","ZKSCAN7","darkslateblue"
"4315","CDRT4","grey"
"4316","PALM2.AKAP2","grey"
"4317","OSMR","grey"
"4318","RASL11A","grey"
"4319","AKR1C1","grey"
"4320","FAM35BP","grey"
"4321","LOC653080","darkolivegreen"
"4322","ERICH6.AS1","grey"
"4323","GAD1","grey"
"4324","LOC105378853","salmon4"
"4325","SCRT1","grey"
"4326","CNTNAP3P2","royalblue"
"4327","TAS2R5","grey"
"4328","FSTL3","darkslateblue"
"4329","GSPT2","darkred"
"4330","ADGRA2","grey"
"4331","CDC37L1.AS1","darkslateblue"
"4332","SIX2","grey"
"4333","ANKRD20A1","darkslateblue"
"4334","RNF217.AS1","grey"
"4335","LRRC63","lightyellow"
"4336","KIAA1614","plum1"
"4337","MIR3936HG","grey"
"4338","PKD1L2","grey"
"4339","SLC2A1.AS1","greenyellow"
"4340","SMIM17","grey"
"4341","MATN2","grey"
"4342","LGI4","grey"
"4343","RNF138P1","grey"
"4344","TRIM69","grey"
"4345","P2RY2","darkslateblue"
"4346","SETDB2.PHF11","grey"
"4347","GPRASP2","grey"
"4348","LOC102723885","royalblue"
"4349","RNF112","grey"
"4350","LOC100499484","grey"
"4351","LOC102723566","grey"
"4352","ZNF524","darkslateblue"
"4353","ELOVL4","yellow"
"4354","AGBL3","grey"
"4355","BEX4","grey"
"4356","GPR34","darkslateblue"
"4357","LOC101929524","grey"
"4358","TNK2.AS1","grey"
"4359","CASP4","lightcyan"
"4360","FAS","grey"
"4361","MGAM","grey"
"4362","PPP1R14C","grey"
"4363","C2orf71","green"
"4364","COL6A4P1","grey"
"4365","DGCR9","grey"
"4366","LINC00486","grey"
"4367","LINC01603","grey"
"4368","NPTX2","grey"
"4369","RGS8","grey"
"4370","TMEM145","darkslateblue"
"4371","CDKN2A.AS1","grey"
"4372","MCOLN2","darkslateblue"
"4373","MBL1P","grey"
"4374","LOC101593348","grey"
"4375","NLRP9","grey"
"4376","RECK","green"
"4377","PEAR1","grey"
"4378","CSF1","salmon4"
"4379","GAL3ST1","grey"
"4380","CCDC69","grey"
"4381","KCNK5","salmon"
"4382","CACNA2D2","grey"
"4383","KRT8","darkslateblue"
"4384","RAI1.AS1","darkslateblue"
"4385","KLC3","grey"
"4386","LOC101927189","lightcyan1"
"4387","DPYSL3","grey"
"4388","THSD4","grey"
"4389","RPS28","darkslateblue"
"4390","ZNF442","grey"
"4391","LOC100506124","brown4"
"4392","GTF3C2.AS1","grey"
"4393","MUC20","grey"
"4394","DNASE1L2","darkslateblue"
"4395","COL9A2","grey"
"4396","PCDHGA2","violet"
"4397","LOC101927668","grey"
"4398","PID1","lightgreen"
"4399","KCNK12","ivory"
"4400","NEURL1","grey"
"4401","LOC100507002","lavenderblush3"
"4402","TAF7L","grey"
"4403","CEBPA.AS1","darkslateblue"
"4404","LOC254896","grey"
"4405","DIRAS1","orange"
"4406","GUCY1B3","grey"
"4407","PRKAA2","grey"
"4408","COL1A1","greenyellow"
"4409","LOC101929536","grey"
"4410","LOC105369391","grey"
"4411","GRAP2","grey"
"4412","PRDM6","grey"
"4413","TSPAN11","grey"
"4414","HCG26","maroon"
"4415","WDR97","grey"
"4416","GSDMD","darkolivegreen"
"4417","BTBD9.AS1","darkslateblue"
"4418","CPA4","darkolivegreen"
"4419","SPAG4","darkslateblue"
"4420","LINC01910","grey"
"4421","LOC101928295","grey"
"4422","MUSTN1","grey"
"4423","NOXO1","darkslateblue"
"4424","PLAT","magenta"
"4425","ADGRD1","grey"
"4426","AMER2","grey"
"4427","EFCAB8","grey"
"4428","GALNT8","grey"
"4429","GRID2","grey"
"4430","IL33","grey"
"4431","KRT2","saddlebrown"
"4432","KRTAP5.1","grey"
"4433","LOC100130370","grey"
"4434","MSTN","grey"
"4435","MTVR2","grey"
"4436","NYAP1","cyan"
"4437","OPRD1","grey"
"4438","OR52W1","floralwhite"
"4439","OR7D2","grey"
"4440","RBM46","darkgrey"
"4441","RHOXF2","grey"
"4442","RHOXF2B","grey"
"4443","RSPH9","darkslateblue"
"4444","VSIG2","grey"
"4445","XXYLT1.AS2","darkslateblue"
"4446","LOC101928404","grey"
"4447","CCDC106","grey"
"4448","SDSL","violet"
"4449","KIAA1324L","grey"
"4450","HEY1","grey"
"4451","SH3GL1P2","grey"
"4452","DUSP5","green"
"4453","FAM201B","grey"
"4454","PLCD3","grey"
"4455","KCNG2","grey"
"4456","METTL24","grey"
"4457","CTHRC1","grey"
"4458","SVOPL","green"
"4459","C3orf18","grey"
"4460","LOC101927516","grey"
"4461","RAB17","yellow"
"4462","TP73","darkturquoise"
"4463","MST1L","grey"
"4464","ITGB2","grey"
"4465","TCN2","grey"
"4466","LDLRAD4.AS1","brown4"
"4467","PP14571","grey"
"4468","MIR4458HG","grey"
"4469","DCDC1","grey"
"4470","KCNH1","orange"
"4471","LINC01460","grey"
"4472","SLC16A3","darkslateblue"
"4473","C12orf71","grey"
"4474","SSPO","grey"
"4475","PSMB8.AS1","maroon"
"4476","LINC01348","grey"
"4477","TERT","grey"
"4478","RASSF2","lightyellow"
"4479","FNDC5","grey"
"4480","AADAC","grey"
"4481","CLMAT3","grey"
"4482","GYS2","grey"
"4483","LOC284930","yellow"
"4484","MEOX2","grey"
"4485","SFRP5","grey"
"4486","STK32A.AS1","thistle1"
"4487","TMEM225B","grey"
"4488","UPK3A","darkslateblue"
"4489","VSX1","grey"
"4490","VLDLR.AS1","grey"
"4491","ANO1","grey"
"4492","ETV4","grey"
"4493","OSCAR","grey"
"4494","GDPD2","grey"
"4495","TULP1","darkslateblue"
"4496","ALX3","grey"
"4497","HOXC.AS1","darkslateblue"
"4498","NUDT22","darkslateblue"
"4499","PYCARD.AS1","darkslateblue"
"4500","MEGF6","grey"
"4501","LINC02433","grey"
"4502","CLDN2","grey"
"4503","BCAS4","ivory"
"4504","PLA2R1","darkmagenta"
"4505","PLIN1","grey"
"4506","FLJ12825","grey"
"4507","MCF2L.AS1","darkturquoise"
"4508","LYL1","grey"
"4509","ANGPT4","grey"
"4510","COL26A1","thistle1"
"4511","CRYBA2","grey"
"4512","SASH3","grey"
"4513","SMIM6","grey"
"4514","TNFRSF10C","darkslateblue"
"4515","TRERF1","grey"
"4516","LOC101927043","skyblue"
"4517","CLIC5","grey"
"4518","ATP6V0D2","grey"
"4519","HAO1","green"
"4520","IRS4","grey"
"4521","LOC388780","palevioletred3"
"4522","PREX2","grey"
"4523","WDR64","grey"
"4524","SLC52A1","grey"
"4525","FGF14","grey"
"4526","LOC100129203","green"
"4527","LINC01778","grey"
"4528","CCNO","darkslateblue"
"4529","JAM2","grey"
"4530","NUDT8","darkslateblue"
"4531","TGFBR2","grey"
"4532","TRH","grey"
"4533","LPAR6","grey"
"4534","NAIP","darkslateblue"
"4535","FAM131C","grey"
"4536","ALOXE3","violet"
"4537","PCDHGB4","grey"
"4538","CKB","darkslateblue"
"4539","TTYH2","grey"
"4540","PSTPIP1","grey"
"4541","CITED1","grey"
"4542","SH3KBP1","orangered4"
"4543","ABCC6","grey"
"4544","BSCL2","darkslateblue"
"4545","FZD7","green"
"4546","TTC9","darkgrey"
"4547","LOC101927278","grey"
"4548","ABLIM3","grey"
"4549","ELF5","green"
"4550","INHBA.AS1","lightsteelblue1"
"4551","HIST3H2A","darkslateblue"
"4552","RALGPS2","grey"
"4553","LEFTY1","grey"
"4554","SEMA6A.AS2","brown4"
"4555","SLC22A13","grey"
"4556","LRRC66","darkgreen"
"4557","PKD1L1","grey"
"4558","MB","salmon"
"4559","MYOZ3","grey"
"4560","NDP","grey"
"4561","USH2A","brown4"
"4562","DDX43","grey"
"4563","CPB2","grey"
"4564","TMPRSS2","darkslateblue"
"4565","CATSPERG","ivory"
"4566","RIPOR3","darkslateblue"
"4567","ERAP2","grey"
"4568","CHST5","grey"
"4569","TBXA2R","darkslateblue"
"4570","LETM2","grey"
"4571","TBC1D3H","grey"
"4572","PTPRC","grey"
"4573","ZNF542P","grey"
"4574","ANTXR2","darkslateblue"
"4575","LOC101927692","grey"
"4576","PCDHGA1","grey"
"4577","SOX6","green"
"4578","TRIM74","grey"
"4579","ST6GAL2","darkgrey"
"4580","MED14OS","greenyellow"
"4581","RUNDC3B","darkslateblue"
"4582","SNORD3A","grey"
"4583","MIF","darkslateblue"
"4584","FZD9","grey"
"4585","VPREB3","darkslateblue"
"4586","OXCT1.AS1","grey"
"4587","RASL10B","darkslateblue"
"4588","HAL","grey"
"4589","ZNF750","pink"
"4590","MRPS12","darkslateblue"
"4591","VWC2L","darkslateblue"
"4592","BNIPL","floralwhite"
"4593","NETO2","grey"
"4594","COL12A1","grey"
"4595","ZNF467","plum1"
"4596","PRDM11","midnightblue"
"4597","ERVH48.1","grey"
"4598","FRMPD1","grey"
"4599","LOC102724156","grey"
"4600","LOC101928238","green"
"4601","FIGNL2","darkturquoise"
"4602","LINC00862","grey"
"4603","MLLT11","paleturquoise"
"4604","PSD","grey"
"4605","C2orf66","grey"
"4606","PCDHGB6","grey"
"4607","TSTD1","darkslateblue"
"4608","MLLT3","grey"
"4609","LOC110091777","grey"
"4610","EML5","grey"
"4611","MYH16","grey"
"4612","FAM156A","darkslateblue"
"4613","MCF2L2","grey"
"4614","MEF2B","grey"
"4615","ANKRD31","grey"
"4616","LOC401554","grey"
"4617","SYNC","brown4"
"4618","IFI30","darkslateblue"
"4619","OXER1","grey"
"4620","LINC01006","grey"
"4621","CCDC144NL.AS1","grey"
"4622","GRHL3","grey"
"4623","LINC01208","grey"
"4624","DNM1P35","grey"
"4625","CRIP2","darkslateblue"
"4626","MAGI1.AS1","white"
"4627","LOC100128979","grey"
"4628","LRRTM3","grey"
"4629","TGFB2","grey"
"4630","FABP5","grey"
"4631","C5orf49","saddlebrown"
"4632","NOTCH3","grey"
"4633","IPCEF1","grey"
"4634","PTGES3L.AARSD1","grey"
"4635","MCAM","green"
"4636","IER5L","darkslateblue"
"4637","DMD","green"
"4638","SLC16A11","greenyellow"
"4639","TMEM236","grey"
"4640","DNAH11","brown4"
"4641","FZD2","saddlebrown"
"4642","PDC","darkslateblue"
"4643","RTN2","darkslateblue"
"4644","C11orf42","grey"
"4645","GFPT2","lightgreen"
"4646","BGLAP","grey"
"4647","LINC01023","darkslateblue"
"4648","CDH4","grey"
"4649","LOC100288846","grey"
"4650","MBP","grey"
"4651","TYMSOS","ivory"
